Time nR nF
51.6 565.102 0.0225729
51.61 567.367 0.0227876
51.62 569.64 0.0230057
51.63 571.923 0.0232274
51.64 574.215 0.0234526
51.65 576.516 0.0236814
51.66 578.826 0.0239139
51.67 581.145 0.0241501
51.68 583.474 0.0243902
51.69 585.812 0.0246342
51.7 588.16 0.0248821
51.71 590.517 0.0251341
51.72 592.883 0.0253902
51.73 595.259 0.0256505
51.74 597.644 0.0259151
51.75 600.039 0.0261841
51.76 602.443 0.0264575
51.77 604.857 0.0267354
51.78 607.281 0.0270179
51.79 609.715 0.0273052
51.8 612.158 0.0275972
51.81 614.611 0.0278941
51.82 617.074 0.028196
51.83 619.546 0.028503
51.84 622.029 0.0288151
51.85 624.521 0.0291326
51.86 627.024 0.0294554
51.87 629.536 0.0297837
51.88 632.059 0.0301175
51.89 634.592 0.0304571
51.9 637.135 0.0308026
51.91 639.688 0.0311539
51.92 642.251 0.0315113
51.93 644.824 0.0318749
51.94 647.408 0.0322447
51.95 650.002 0.032621
51.96 652.607 0.0330039
51.97 655.222 0.0333934
51.98 657.847 0.0337897
51.99 660.483 0.0341931
52 663.13 0.0346035
52.01 665.787 0.0350211
52.02 668.454 0.0354462
52.03 671.133 0.0358788
52.04 673.822 0.0363191
52.05 676.522 0.0367672
52.06 679.233 0.0372234
52.07 681.954 0.0376878
52.08 684.687 0.0381605
52.09 687.43 0.0386418
52.1 690.184 0.0391318
52.11 692.95 0.0396307
52.12 695.726 0.0401387
52.13 698.514 0.040656
52.14 701.313 0.0411827
52.15 704.123 0.0417191
52.16 706.944 0.0422654
52.17 709.776 0.0428218
52.18 712.62 0.0433885
52.19 715.475 0.0439658
52.2 718.342 0.0445538
52.21 721.22 0.0451528
52.22 724.11 0.045763
52.23 727.011 0.0463848
52.24 729.924 0.0470182
52.25 732.848 0.0476636
52.26 735.784 0.0483213
52.27 738.732 0.0489915
52.28 741.692 0.0496745
52.29 744.664 0.0503705
52.3 747.647 0.0510799
52.31 750.642 0.051803
52.32 753.65 0.0525401
52.33 756.669 0.0532914
52.34 759.701 0.0540573
52.35 762.744 0.0548382
52.36 765.8 0.0556343
52.37 768.868 0.056446
52.38 771.948 0.0572737
52.39 775.041 0.0581177
52.4 778.146 0.0589784
52.41 781.263 0.0598562
52.42 784.393 0.0607515
52.43 787.536 0.0616646
52.44 790.691 0.062596
52.45 793.858 0.0635462
52.46 797.038 0.0645154
52.47 800.231 0.0655043
52.48 803.437 0.0665132
52.49 806.656 0.0675426
52.5 809.887 0.068593
52.51 813.131 0.0696648
52.52 816.389 0.0707587
52.53 819.659 0.0718751
52.54 822.942 0.0730145
52.55 826.239 0.0741775
52.56 829.549 0.0753646
52.57 832.872 0.0765765
52.58 836.208 0.0778137
52.59 839.557 0.0790768
52.6 842.92 0.0803664
52.61 846.297 0.0816833
52.62 849.687 0.083028
52.63 853.09 0.0844012
52.64 856.507 0.0858036
52.65 859.938 0.087236
52.66 863.382 0.0886991
52.67 866.84 0.0901935
52.68 870.312 0.0917202
52.69 873.798 0.0932798
52.7 877.298 0.0948732
52.71 880.811 0.0965013
52.72 884.339 0.0981648
52.73 887.881 0.0998647
52.74 891.437 0.101602
52.75 895.007 0.103377
52.76 898.592 0.105192
52.77 902.19 0.107047
52.78 905.803 0.108943
52.79 909.431 0.110881
52.8 913.073 0.112863
52.81 916.73 0.114889
52.82 920.401 0.11696
52.83 924.086 0.119078
52.84 927.787 0.121244
52.85 931.502 0.12346
52.86 935.232 0.125725
52.87 938.977 0.128043
52.88 942.737 0.130413
52.89 946.512 0.132838
52.9 950.302 0.135319
52.91 954.107 0.137857
52.92 957.927 0.140454
52.93 961.763 0.143111
52.94 965.613 0.14583
52.95 969.479 0.148613
52.96 973.361 0.151461
52.97 977.258 0.154376
52.98 981.17 0.15736
52.99 985.098 0.160415
53 989.042 0.163542
53.01 993.001 0.166744
53.02 996.977 0.170022
53.03 1000.97 0.173379
53.04 1004.97 0.176816
53.05 1009 0.180336
53.06 1013.04 0.183942
53.07 1017.09 0.187635
53.08 1021.16 0.191417
53.09 1025.25 0.195292
53.1 1029.35 0.199262
53.11 1033.47 0.20333
53.12 1037.61 0.207497
53.13 1041.76 0.211768
53.14 1045.93 0.216144
53.15 1050.12 0.220629
53.16 1054.32 0.225226
53.17 1058.54 0.229938
53.18 1062.77 0.234768
53.19 1067.03 0.23972
53.2 1071.29 0.244796
53.21 1075.58 0.250001
53.22 1079.88 0.255338
53.23 1084.2 0.260811
53.24 1088.54 0.266423
53.25 1092.9 0.27218
53.26 1097.27 0.278084
53.27 1101.66 0.28414
53.28 1106.06 0.290353
53.29 1110.49 0.296727
53.3 1114.93 0.303267
53.31 1119.39 0.309977
53.32 1123.87 0.316863
53.33 1128.36 0.323929
53.34 1132.87 0.331181
53.35 1137.4 0.338625
53.36 1141.95 0.346265
53.37 1146.52 0.354108
53.38 1151.1 0.36216
53.39 1155.7 0.370428
53.4 1160.32 0.378916
53.41 1164.96 0.387633
53.42 1169.62 0.396584
53.43 1174.29 0.405777
53.44 1178.99 0.415219
53.45 1183.7 0.424918
53.46 1188.43 0.434882
53.47 1193.18 0.445117
53.48 1197.95 0.455634
53.49 1202.73 0.466439
53.5 1207.54 0.477543
53.51 1212.36 0.488954
53.52 1217.2 0.500681
53.53 1222.07 0.512734
53.54 1226.95 0.525124
53.55 1231.85 0.537861
53.56 1236.77 0.550955
53.57 1241.7 0.564418
53.58 1246.66 0.57826
53.59 1251.64 0.592495
53.6 1256.64 0.607134
53.61 1261.65 0.622189
53.62 1266.69 0.637675
53.63 1271.74 0.653604
53.64 1276.82 0.669991
53.65 1281.91 0.68685
53.66 1287.03 0.704195
53.67 1292.16 0.722044
53.68 1297.31 0.740411
53.69 1302.49 0.759313
53.7 1307.68 0.778767
53.71 1312.9 0.798792
53.72 1318.13 0.819405
53.73 1323.38 0.840625
53.74 1328.66 0.862473
53.75 1333.95 0.884969
53.76 1339.27 0.908133
53.77 1344.6 0.931987
53.78 1349.96 0.956555
53.79 1355.34 0.981859
53.8 1360.73 1.00792
53.81 1366.15 1.03477
53.82 1371.59 1.06244
53.83 1377.05 1.09094
53.84 1382.53 1.1203
53.85 1388.03 1.15057
53.86 1393.55 1.18176
53.87 1399.09 1.2139
53.88 1404.66 1.24703
53.89 1410.24 1.28119
53.9 1415.85 1.31639
53.91 1421.47 1.3527
53.92 1427.12 1.39013
53.93 1432.79 1.42872
53.94 1438.48 1.46852
53.95 1444.19 1.50957
53.96 1449.92 1.55191
53.97 1455.67 1.59559
53.98 1461.45 1.64064
53.99 1467.25 1.68713
54 1473.06 1.73508
54.01 1478.9 1.78457
54.02 1484.76 1.83564
54.03 1490.64 1.88834
54.04 1496.55 1.94274
54.05 1502.47 1.99889
54.06 1508.41 2.05685
54.07 1514.38 2.11669
54.08 1520.37 2.17848
54.09 1526.38 2.24227
54.1 1532.41 2.30815
54.11 1538.46 2.37618
54.12 1544.54 2.44644
54.13 1550.63 2.51902
54.14 1556.75 2.59399
54.15 1562.89 2.67144
54.16 1569.05 2.75146
54.17 1575.23 2.83414
54.18 1581.43 2.91958
54.19 1587.65 3.00787
54.2 1593.9 3.09913
54.21 1600.16 3.19344
54.22 1606.45 3.29094
54.23 1612.76 3.39173
54.24 1619.09 3.49593
54.25 1625.44 3.60368
54.26 1631.81 3.71508
54.27 1638.2 3.8303
54.28 1644.61 3.94945
54.29 1651.04 4.07269
54.3 1657.49 4.20017
54.31 1663.96 4.33204
54.32 1670.46 4.46847
54.33 1676.97 4.60963
54.34 1683.5 4.75569
54.35 1690.06 4.90684
54.36 1696.63 5.06327
54.37 1703.22 5.22517
54.38 1709.83 5.39275
54.39 1716.46 5.56623
54.4 1723.11 5.74582
54.41 1729.78 5.93176
54.42 1736.46 6.12429
54.43 1743.16 6.32366
54.44 1749.89 6.53013
54.45 1756.63 6.74396
54.46 1763.38 6.96545
54.47 1770.16 7.19488
54.48 1776.95 7.43256
54.49 1783.75 7.67881
54.5 1790.58 7.93395
54.51 1797.42 8.19833
54.52 1804.27 8.4723
54.53 1811.14 8.75624
54.54 1818.02 9.05053
54.55 1824.92 9.35558
54.56 1831.83 9.6718
54.57 1838.76 9.99963
54.58 1845.7 10.3395
54.59 1852.65 10.692
54.6 1859.61 11.0574
54.61 1866.58 11.4364
54.62 1873.56 11.8295
54.63 1880.55 12.2372
54.64 1887.56 12.6601
54.65 1894.56 13.0988
54.66 1901.58 13.5539
54.67 1908.61 14.0262
54.68 1915.64 14.5162
54.69 1922.67 15.0246
54.7 1929.71 15.5523
54.71 1936.75 16.1
54.72 1943.8 16.6684
54.73 1950.85 17.2584
54.74 1957.89 17.8709
54.75 1964.94 18.5068
54.76 1971.98 19.167
54.77 1979.02 19.8525
54.78 1986.06 20.5644
54.79 1993.09 21.3036
54.8 2000.11 22.0713
54.81 2007.13 22.8686
54.82 2014.13 23.6969
54.83 2021.13 24.5572
54.84 2028.11 25.4509
54.85 2035.07 26.3794
54.86 2042.02 27.344
54.87 2048.95 28.3464
54.88 2055.86 29.3879
54.89 2062.74 30.4702
54.9 2069.6 31.595
54.91 2076.44 32.764
54.92 2083.24 33.979
54.93 2090.01 35.242
54.94 2096.75 36.5548
54.95 2103.45 37.9195
54.96 2110.11 39.3382
54.97 2116.73 40.8133
54.98 2123.3 42.3469
54.99 2129.82 43.9415
55 2136.3 45.5996
55.01 2142.71 47.3238
55.02 2149.07 49.1169
55.03 2155.36 50.9816
55.04 2161.59 52.921
55.05 2167.75 54.938
55.06 2173.83 57.0359
55.07 2179.83 59.218
55.08 2185.75 61.4878
55.09 2191.58 63.8489
55.1 2197.31 66.305
55.11 2202.95 68.86
55.12 2208.48 71.5179
55.13 2213.91 74.2831
55.14 2219.22 77.1598
55.15 2224.4 80.1527
55.16 2229.46 83.2664
55.17 2234.39 86.5059
55.18 2239.17 89.8763
55.19 2243.8 93.3829
55.2 2248.28 97.0312
55.21 2252.6 100.827
55.22 2256.74 104.776
55.23 2260.71 108.885
55.24 2264.48 113.16
55.25 2268.06 117.607
55.26 2271.44 122.234
55.27 2274.59 127.047
55.28 2277.53 132.054
55.29 2280.22 137.263
55.3 2282.67 142.681
55.31 2284.86 148.317
55.32 2286.78 154.179
55.33 2288.42 160.276
55.34 2289.76 166.617
55.35 2290.8 173.211
55.36 2291.52 180.067
55.37 2291.9 187.196
55.38 2291.94 194.608
55.39 2291.62 202.312
55.4 2290.92 210.321
55.41 2289.83 218.644
55.42 2288.33 227.294
55.43 2286.4 236.282
55.44 2284.04 245.619
55.45 2281.22 255.318
55.46 2277.92 265.391
55.47 2274.13 275.85
55.48 2269.83 286.71
55.49 2264.99 297.981
55.5 2259.61 309.679
55.51 2253.66 321.816
55.52 2247.12 334.405
55.53 2239.97 347.46
55.54 2232.19 360.995
55.55 2223.77 375.023
55.56 2214.67 389.558
55.57 2204.88 404.614
55.58 2194.38 420.203
55.59 2183.14 436.339
55.6 2171.15 453.035
55.61 2158.39 470.303
55.62 2144.83 488.155
55.63 2130.46 506.602
55.64 2115.25 525.656
55.65 2099.19 545.327
55.66 2082.26 565.624
55.67 2064.44 586.554
55.68 2045.71 608.126
55.69 2026.06 630.345
55.7 2005.48 653.215
55.71 1983.95 676.74
55.72 1961.46 700.919
55.73 1938.01 725.754
55.74 1913.58 751.24
55.75 1888.17 777.372
55.76 1861.79 804.142
55.77 1834.42 831.541
55.78 1806.08 859.555
55.79 1776.77 888.167
55.8 1746.5 917.358
55.81 1715.29 947.105
55.82 1683.15 977.38
55.83 1650.11 1008.15
55.84 1616.19 1039.39
55.85 1581.43 1071.05
55.86 1545.85 1103.1
55.87 1509.51 1135.48
55.88 1472.45 1168.14
55.89 1434.71 1201.03
55.9 1396.36 1234.08
55.91 1357.45 1267.24
55.92 1318.05 1300.44
55.93 1278.23 1333.6
55.94 1238.07 1366.64
55.95 1197.64 1399.5
55.96 1157.02 1432.08
55.97 1116.3 1464.31
55.98 1075.58 1496.1
55.99 1034.93 1527.36
56 994.454 1558.01
56.01 954.241 1587.97
56.02 914.383 1617.14
56.03 874.971 1645.45
56.04 836.095 1672.81
56.05 797.84 1699.16
56.06 760.289 1724.42
56.07 723.522 1748.53
56.08 687.609 1771.42
56.09 652.62 1793.05
56.1 618.614 1813.37
56.11 585.645 1832.34
56.12 553.759 1849.93
56.13 522.995 1866.12
56.14 493.382 1880.91
56.15 464.944 1894.27
56.16 437.696 1906.22
56.17 411.644 1916.77
56.18 386.79 1925.92
56.19 363.126 1933.72
56.2 340.64 1940.18
56.21 319.312 1945.34
56.22 299.12 1949.24
56.23 280.035 1951.93
56.24 262.025 1953.45
56.25 245.056 1953.85
56.26 229.088 1953.18
56.27 214.084 1951.5
56.28 200.001 1948.86
56.29 186.797 1945.31
56.3 174.432 1940.91
56.31 162.861 1935.71
56.32 152.043 1929.76
56.33 141.937 1923.12
56.34 132.502 1915.82
56.35 123.698 1907.93
56.36 115.488 1899.49
56.37 107.835 1890.53
56.38 100.705 1881.1
56.39 94.0621 1871.25
56.4 87.8762 1861
56.41 82.1165 1850.4
56.42 76.7546 1839.48
56.43 71.7632 1828.26
56.44 67.1172 1816.78
56.45 62.7925 1805.07
56.46 58.7669 1793.14
56.47 55.0193 1781.04
56.48 51.5302 1768.76
56.49 48.2814 1756.35
56.5 45.2556 1743.81
56.51 42.4372 1731.17
56.52 39.8112 1718.43
56.53 37.364 1705.63
56.54 35.0828 1692.76
56.55 32.9557 1679.85
56.56 30.9717 1666.9
56.57 29.1206 1653.93
56.58 27.3929 1640.94
56.59 25.7799 1627.95
56.6 24.2733 1614.96
56.61 22.8658 1601.99
56.62 21.5501 1589.03
56.63 20.32 1576.1
56.64 19.1693 1563.21
56.65 18.0925 1550.35
56.66 17.0845 1537.53
56.67 16.1405 1524.76
56.68 15.256 1512.04
56.69 14.427 1499.38
56.7 13.6496 1486.77
56.71 12.9204 1474.23
56.72 12.236 1461.75
56.73 11.5934 1449.35
56.74 10.9898 1437.01
56.75 10.4226 1424.74
56.76 9.88938 1412.54
56.77 9.38787 1400.43
56.78 8.91598 1388.38
56.79 8.47179 1376.42
56.8 8.05347 1364.54
56.81 7.65936 1352.74
56.82 7.28789 1341.02
56.83 6.93761 1329.38
56.84 6.60718 1317.82
56.85 6.29533 1306.35
56.86 6.0009 1294.97
56.87 5.7228 1283.66
56.88 5.46001 1272.45
56.89 5.21158 1261.31
56.9 4.97664 1250.27
56.91 4.75435 1239.31
56.92 4.54395 1228.43
56.93 4.34473 1217.64
56.94 4.156 1206.94
56.95 3.97716 1196.32
56.96 3.8076 1185.78
56.97 3.64679 1175.33
56.98 3.49422 1164.97
56.99 3.34939 1154.69
57 3.21188 1144.49
57.01 3.08125 1134.38
57.02 2.95712 1124.35
57.03 2.83912 1114.41
57.04 2.7269 1104.55
57.05 2.62013 1094.77
57.06 2.51852 1085.07
57.07 2.42179 1075.45
57.08 2.32965 1065.92
57.09 2.24187 1056.47
57.1 2.1582 1047.09
57.11 2.07843 1037.8
57.12 2.00235 1028.58
57.13 1.92975 1019.45
57.14 1.86047 1010.39
57.15 1.79431 1001.41
57.16 1.73112 992.509
57.17 1.67075 983.683
57.18 1.61305 974.934
57.19 1.55788 966.26
57.2 1.50512 957.661
57.21 1.45464 949.137
57.22 1.40633 940.687
57.23 1.36008 932.31
57.24 1.31579 924.007
57.25 1.27337 915.775
57.26 1.23271 907.616
57.27 1.19374 899.527
57.28 1.15637 891.51
57.29 1.12053 883.563
57.3 1.08614 875.685
57.31 1.05314 867.876
57.32 1.02146 860.136
57.33 0.991033 852.464
57.34 0.961808 844.859
57.35 0.933727 837.321
57.36 0.906737 829.85
57.37 0.88079 822.444
57.38 0.855837 815.103
57.39 0.831833 807.828
57.4 0.808737 800.616
57.41 0.786508 793.468
57.42 0.765107 786.383
57.43 0.744498 779.361
57.44 0.724647 772.401
57.45 0.70552 765.502
57.46 0.687087 758.665
57.47 0.669317 751.888
57.48 0.652183 745.171
57.49 0.635657 738.514
57.5 0.619714 731.915
57.51 0.60433 725.375
57.52 0.58948 718.893
57.53 0.575144 712.469
57.54 0.561301 706.102
57.55 0.547929 699.791
57.56 0.53501 693.536
57.57 0.522525 687.336
57.58 0.510458 681.192
57.59 0.498792 675.103
57.6 0.48751 669.067
57.61 0.476598 663.085
57.62 0.466041 657.157
57.63 0.455825 651.281
57.64 0.445938 645.457
57.65 0.436366 639.686
57.66 0.427098 633.965
57.67 0.418121 628.296
57.68 0.409426 622.677
57.69 0.401002 617.108
57.7 0.392837 611.588
57.71 0.384924 606.118
57.72 0.377252 600.697
57.73 0.369812 595.324
57.74 0.362597 589.998
57.75 0.355599 584.721
57.76 0.348808 579.49
57.77 0.342218 574.306
57.78 0.335823 569.168
57.79 0.329614 564.076
57.8 0.323585 559.029
57.81 0.317731 554.028
57.82 0.312044 549.071
57.83 0.30652 544.158
57.84 0.301153 539.289
57.85 0.295936 534.464
57.86 0.290867 529.681
57.87 0.285938 524.942
57.88 0.281146 520.244
57.89 0.276486 515.589
57.9 0.271953 510.975
57.91 0.267544 506.402
57.92 0.263255 501.871
57.93 0.259081 497.379
57.94 0.255018 492.928
57.95 0.251064 488.516
57.96 0.247215 484.144
57.97 0.243467 479.811
57.98 0.239817 475.517
57.99 0.236262 471.261
58 0.2328 467.043
58.01 0.229426 462.863
58.02 0.226139 458.72
58.03 0.222936 454.614
58.04 0.219815 450.545
58.05 0.216772 446.512
58.06 0.213806 442.515
58.07 0.210913 438.554
58.08 0.208093 434.629
58.09 0.205342 430.738
58.1 0.20266 426.882
58.11 0.200043 423.061
58.12 0.19749 419.274
58.13 0.194998 415.521
58.14 0.192567 411.801
58.15 0.190195 408.114
58.16 0.187879 404.461
58.17 0.185619 400.84
58.18 0.183412 397.252
58.19 0.181257 393.695
58.2 0.179153 390.171
58.21 0.177098 386.678
58.22 0.175091 383.216
58.23 0.173131 379.785
58.24 0.171216 376.385
58.25 0.169345 373.015
58.26 0.167517 369.676
58.27 0.165731 366.366
58.28 0.163986 363.086
58.29 0.16228 359.835
58.3 0.160612 356.613
58.31 0.158983 353.42
58.32 0.157389 350.256
58.33 0.155831 347.12
58.34 0.154308 344.012
58.35 0.152819 340.932
58.36 0.151363 337.88
58.37 0.149939 334.854
58.38 0.148546 331.856
58.39 0.147183 328.885
58.4 0.145851 325.94
58.41 0.144547 323.022
58.42 0.143272 320.129
58.43 0.142024 317.263
58.44 0.140803 314.422
58.45 0.139609 311.607
58.46 0.13844 308.817
58.47 0.137296 306.051
58.48 0.136177 303.311
58.49 0.135081 300.595
58.5 0.134009 297.903
58.51 0.132959 295.236
58.52 0.131932 292.592
58.53 0.130927 289.972
58.54 0.129942 287.376
58.55 0.128979 284.802
58.56 0.128036 282.252
58.57 0.127112 279.725
58.58 0.126208 277.22
58.59 0.125323 274.737
58.6 0.124456 272.277
58.61 0.123607 269.839
58.62 0.122777 267.423
58.63 0.121963 265.028
58.64 0.121166 262.655
58.65 0.120386 260.303
58.66 0.119623 257.972
58.67 0.118875 255.662
58.68 0.118142 253.372
58.69 0.117425 251.103
58.7 0.116723 248.855
58.71 0.116035 246.626
58.72 0.115362 244.418
58.73 0.114702 242.229
58.74 0.114057 240.06
58.75 0.113424 237.91
58.76 0.112805 235.779
58.77 0.112199 233.668
58.78 0.111605 231.575
58.79 0.111024 229.502
58.8 0.110455 227.446
58.81 0.109898 225.41
58.82 0.109353 223.391
58.83 0.108819 221.39
58.84 0.108296 219.408
58.85 0.107784 217.443
58.86 0.107283 215.496
58.87 0.106793 213.566
58.88 0.106313 211.653
58.89 0.105843 209.758
58.9 0.105384 207.879
58.91 0.104934 206.018
58.92 0.104494 204.173
58.93 0.104063 202.344
58.94 0.103642 200.532
58.95 0.103229 198.736
58.96 0.102826 196.956
58.97 0.102432 195.193
58.98 0.102046 193.445
58.99 0.101669 191.712
59 0.1013 189.995
59.01 0.10094 188.294
59.02 0.100587 186.607
59.03 0.100243 184.936
59.04 0.0999061 183.28
59.05 0.0995772 181.639
59.06 0.0992558 180.012
59.07 0.0989419 178.4
59.08 0.0986353 176.802
59.09 0.0983359 175.219
59.1 0.0980435 173.649
59.11 0.0977582 172.094
59.12 0.0974797 170.553
59.13 0.097208 169.026
59.14 0.096943 167.512
59.15 0.0966845 166.012
59.16 0.0964324 164.525
59.17 0.0961867 163.051
59.18 0.0959472 161.591
59.19 0.0957139 160.144
59.2 0.0954867 158.71
59.21 0.0952655 157.288
59.22 0.0950501 155.88
59.23 0.0948406 154.484
59.24 0.0946368 153.1
59.25 0.0944386 151.729
59.26 0.094246 150.37
59.27 0.0940588 149.023
59.28 0.0938771 147.689
59.29 0.0937007 146.366
59.3 0.0935295 145.055
59.31 0.0933636 143.756
59.32 0.0932027 142.469
59.33 0.093047 141.193
59.34 0.0928961 139.928
59.35 0.0927502 138.675
59.36 0.0926092 137.433
59.37 0.0924729 136.202
59.38 0.0923414 134.982
59.39 0.0922145 133.774
59.4 0.0920922 132.575
59.41 0.0919745 131.388
59.42 0.0918613 130.211
59.43 0.0917525 129.045
59.44 0.0916481 127.89
59.45 0.0915481 126.744
59.46 0.0914523 125.609
59.47 0.0913607 124.484
59.48 0.0912733 123.369
59.49 0.0911901 122.264
59.5 0.0911109 121.169
59.51 0.0910358 120.084
59.52 0.0909647 119.009
59.53 0.0908975 117.943
59.54 0.0908342 116.887
59.55 0.0907748 115.84
59.56 0.0907192 114.802
59.57 0.0906674 113.774
59.58 0.0906193 112.755
59.59 0.0905749 111.745
59.6 0.0905342 110.744
59.61 0.0904971 109.753
59.62 0.0904636 108.77
59.63 0.0904337 107.796
59.64 0.0904073 106.83
59.65 0.0903843 105.873
59.66 0.0903648 104.925
59.67 0.0903487 103.985
59.68 0.090336 103.054
59.69 0.0903267 102.131
59.7 0.0903206 101.216
59.71 0.0903179 100.31
59.72 0.0903184 99.4116
59.73 0.0903222 98.5212
59.74 0.0903291 97.6389
59.75 0.0903392 96.7644
59.76 0.0903525 95.8978
59.77 0.0903689 95.0389
59.78 0.0903884 94.1878
59.79 0.090411 93.3442
59.8 0.0904366 92.5082
59.81 0.0904652 91.6797
59.82 0.0904968 90.8586
59.83 0.0905314 90.0449
59.84 0.0905689 89.2384
59.85 0.0906094 88.4392
59.86 0.0906527 87.6472
59.87 0.090699 86.8622
59.88 0.0907481 86.0842
59.89 0.0908 85.3133
59.9 0.0908548 84.5492
59.91 0.0909123 83.792
59.92 0.0909727 83.0415
59.93 0.0910358 82.2978
59.94 0.0911016 81.5608
59.95 0.0911702 80.8303
59.96 0.0912414 80.1064
59.97 0.0913154 79.389
59.98 0.091392 78.6779
59.99 0.0914713 77.9733
60 0.0915532 77.275
60.01 0.0916378 76.5829
60.02 0.0917249 75.897
60.03 0.0918146 75.2173
60.04 0.0919069 74.5436
60.05 0.0920018 73.876
60.06 0.0920992 73.2144
60.07 0.0921992 72.5587
60.08 0.0923017 71.9089
60.09 0.0924066 71.2649
60.1 0.0925141 70.6266
60.11 0.092624 69.9941
60.12 0.0927365 69.3672
60.13 0.0928513 68.746
60.14 0.0929686 68.1303
60.15 0.0930884 67.5201
60.16 0.0932105 66.9154
60.17 0.0933351 66.3161
60.18 0.093462 65.7222
60.19 0.0935914 65.1336
60.2 0.0937231 64.5503
60.21 0.0938572 63.9722
60.22 0.0939937 63.3992
60.23 0.0941324 62.8314
60.24 0.0942736 62.2687
60.25 0.094417 61.7111
60.26 0.0945628 61.1584
60.27 0.0947109 60.6106
60.28 0.0948613 60.0678
60.29 0.0950139 59.5299
60.3 0.0951689 58.9967
60.31 0.0953261 58.4684
60.32 0.0954856 57.9447
60.33 0.0956474 57.4258
60.34 0.0958114 56.9115
60.35 0.0959777 56.4018
60.36 0.0961462 55.8967
60.37 0.0963169 55.3961
60.38 0.0964899 54.9
60.39 0.0966651 54.4083
60.4 0.0968425 53.921
60.41 0.0970221 53.4381
60.42 0.0972039 52.9595
60.43 0.0973879 52.4852
60.44 0.0975741 52.0152
60.45 0.0977625 51.5494
60.46 0.097953 51.0877
60.47 0.0981458 50.6302
60.48 0.0983407 50.1767
60.49 0.0985378 49.7274
60.5 0.098737 49.282
60.51 0.0989384 48.8407
60.52 0.0991419 48.4033
60.53 0.0993476 47.9698
60.54 0.0995555 47.5402
60.55 0.0997655 47.1144
60.56 0.0999776 46.6925
60.57 0.100192 46.2743
60.58 0.100408 45.8599
60.59 0.100627 45.4492
60.6 0.100847 45.0422
60.61 0.10107 44.6388
60.62 0.101295 44.239
60.63 0.101522 43.8428
60.64 0.101751 43.4502
60.65 0.101982 43.0611
60.66 0.102216 42.6754
60.67 0.102451 42.2933
60.68 0.102689 41.9145
60.69 0.102928 41.5391
60.7 0.10317 41.1671
60.71 0.103414 40.7985
60.72 0.10366 40.4331
60.73 0.103908 40.071
60.74 0.104158 39.7121
60.75 0.10441 39.3565
60.76 0.104665 39.004
60.77 0.104921 38.6547
60.78 0.10518 38.3086
60.79 0.10544 37.9655
60.8 0.105703 37.6255
60.81 0.105968 37.2885
60.82 0.106234 36.9546
60.83 0.106503 36.6237
60.84 0.106774 36.2957
60.85 0.107048 35.9706
60.86 0.107323 35.6485
60.87 0.1076 35.3293
60.88 0.10788 35.0129
60.89 0.108161 34.6993
60.9 0.108445 34.3886
60.91 0.10873 34.0806
60.92 0.109018 33.7754
60.93 0.109308 33.473
60.94 0.1096 33.1732
60.95 0.109894 32.8761
60.96 0.11019 32.5817
60.97 0.110488 32.2899
60.98 0.110788 32.0008
60.99 0.111091 31.7142
61 0.111395 31.4302
61.01 0.111702 31.1487
61.02 0.112011 30.8698
61.03 0.112321 30.5933
61.04 0.112634 30.3194
61.05 0.112949 30.0479
61.06 0.113266 29.7788
61.07 0.113586 29.5121
61.08 0.113907 29.2478
61.09 0.11423 28.9859
61.1 0.114556 28.7263
61.11 0.114883 28.4691
61.12 0.115213 28.2141
61.13 0.115545 27.9615
61.14 0.115879 27.7111
61.15 0.116215 27.4629
61.16 0.116554 27.217
61.17 0.116894 26.9733
61.18 0.117236 26.7317
61.19 0.117581 26.4923
61.2 0.117928 26.2551
61.21 0.118277 26.02
61.22 0.118628 25.787
61.23 0.118981 25.5561
61.24 0.119337 25.3272
61.25 0.119694 25.1004
61.26 0.120054 24.8756
61.27 0.120416 24.6529
61.28 0.12078 24.4321
61.29 0.121146 24.2133
61.3 0.121514 23.9965
61.31 0.121885 23.7816
61.32 0.122257 23.5687
61.33 0.122632 23.3576
61.34 0.123009 23.1485
61.35 0.123389 22.9412
61.36 0.12377 22.7357
61.37 0.124154 22.5321
61.38 0.124539 22.3304
61.39 0.124927 22.1304
61.4 0.125318 21.9322
61.41 0.12571 21.7358
61.42 0.126105 21.5412
61.43 0.126502 21.3483
61.44 0.126901 21.1571
61.45 0.127302 20.9677
61.46 0.127706 20.7799
61.47 0.128111 20.5939
61.48 0.128519 20.4095
61.49 0.12893 20.2267
61.5 0.129342 20.0456
61.51 0.129757 19.8661
61.52 0.130174 19.6882
61.53 0.130593 19.5119
61.54 0.131015 19.3372
61.55 0.131439 19.164
61.56 0.131865 18.9924
61.57 0.132293 18.8224
61.58 0.132724 18.6538
61.59 0.133157 18.4868
61.6 0.133593 18.3212
61.61 0.13403 18.1572
61.62 0.13447 17.9946
61.63 0.134912 17.8335
61.64 0.135357 17.6738
61.65 0.135804 17.5155
61.66 0.136253 17.3587
61.67 0.136705 17.2033
61.68 0.137159 17.0492
61.69 0.137615 16.8966
61.7 0.138073 16.7453
61.71 0.138534 16.5953
61.72 0.138998 16.4467
61.73 0.139464 16.2995
61.74 0.139932 16.1535
61.75 0.140402 16.0089
61.76 0.140875 15.8655
61.77 0.14135 15.7235
61.78 0.141828 15.5827
61.79 0.142308 15.4432
61.8 0.142791 15.3049
61.81 0.143276 15.1678
