Time nR nF
51.08 594.756 27.7786
51.09 596.472 28.1935
51.1 598.182 28.6165
51.11 599.888 29.0478
51.12 601.587 29.4877
51.13 603.281 29.9363
51.14 604.969 30.3937
51.15 606.65 30.8602
51.16 608.324 31.336
51.17 609.991 31.8213
51.18 611.651 32.3162
51.19 613.303 32.8209
51.2 614.947 33.3358
51.21 616.583 33.8609
51.22 618.209 34.3966
51.23 619.827 34.943
51.24 621.435 35.5004
51.25 623.033 36.069
51.26 624.621 36.649
51.27 626.199 37.2407
51.28 627.765 37.8444
51.29 629.32 38.4602
51.3 630.863 39.0885
51.31 632.394 39.7295
51.32 633.912 40.3834
51.33 635.418 41.0506
51.34 636.909 41.7313
51.35 638.386 42.4259
51.36 639.849 43.1345
51.37 641.297 43.8575
51.38 642.729 44.5952
51.39 644.146 45.3479
51.4 645.545 46.1159
51.41 646.928 46.8995
51.42 648.293 47.6991
51.43 649.641 48.5149
51.44 650.969 49.3473
51.45 652.278 50.1966
51.46 653.568 51.0633
51.47 654.837 51.9475
51.48 656.085 52.8497
51.49 657.311 53.7702
51.5 658.516 54.7094
51.51 659.697 55.6677
51.52 660.855 56.6455
51.53 661.989 57.643
51.54 663.098 58.6607
51.55 664.182 59.6991
51.56 665.239 60.7584
51.57 666.27 61.8391
51.58 667.273 62.9415
51.59 668.248 64.0662
51.6 669.194 65.2134
51.61 670.11 66.3837
51.62 670.996 67.5774
51.63 671.85 68.795
51.64 672.673 70.0368
51.65 673.462 71.3034
51.66 674.218 72.5951
51.67 674.94 73.9124
51.68 675.627 75.2558
51.69 676.277 76.6256
51.7 676.891 78.0223
51.71 677.467 79.4463
51.72 678.005 80.8982
51.73 678.503 82.3783
51.74 678.961 83.887
51.75 679.378 85.4249
51.76 679.753 86.9924
51.77 680.085 88.5899
51.78 680.373 90.2178
51.79 680.617 91.8766
51.8 680.815 93.5668
51.81 680.967 95.2887
51.82 681.072 97.0428
51.83 681.128 98.8295
51.84 681.135 100.649
51.85 681.092 102.502
51.86 680.998 104.389
51.87 680.853 106.311
51.88 680.654 108.267
51.89 680.402 110.257
51.9 680.096 112.284
51.91 679.734 114.345
51.92 679.315 116.443
51.93 678.84 118.578
51.94 678.306 120.749
51.95 677.714 122.957
51.96 677.061 125.202
51.97 676.348 127.485
51.98 675.574 129.805
51.99 674.737 132.164
52 673.837 134.56
52.01 672.874 136.995
52.02 671.846 139.469
52.03 670.752 141.981
52.04 669.593 144.532
52.05 668.367 147.122
52.06 667.073 149.75
52.07 665.711 152.418
52.08 664.281 155.124
52.09 662.782 157.869
52.1 661.213 160.653
52.11 659.573 163.476
52.12 657.863 166.336
52.13 656.082 169.236
52.14 654.229 172.173
52.15 652.304 175.148
52.16 650.307 178.16
52.17 648.238 181.209
52.18 646.096 184.295
52.19 643.881 187.418
52.2 641.593 190.576
52.21 639.232 193.769
52.22 636.798 196.997
52.23 634.291 200.258
52.24 631.71 203.554
52.25 629.057 206.881
52.26 626.332 210.241
52.27 623.534 213.631
52.28 620.664 217.051
52.29 617.722 220.501
52.3 614.709 223.979
52.31 611.625 227.484
52.32 608.471 231.014
52.33 605.248 234.57
52.34 601.956 238.15
52.35 598.595 241.752
52.36 595.168 245.375
52.37 591.674 249.017
52.38 588.115 252.679
52.39 584.491 256.357
52.4 580.804 260.051
52.41 577.055 263.759
52.42 573.244 267.479
52.43 569.374 271.21
52.44 565.446 274.95
52.45 561.461 278.698
52.46 557.42 282.451
52.47 553.325 286.209
52.48 549.178 289.968
52.49 544.98 293.728
52.5 540.732 297.487
52.51 536.437 301.242
52.52 532.097 304.991
52.53 527.712 308.734
52.54 523.285 312.467
52.55 518.818 316.19
52.56 514.313 319.899
52.57 509.771 323.593
52.58 505.195 327.27
52.59 500.586 330.928
52.6 495.948 334.566
52.61 491.281 338.18
52.62 486.587 341.769
52.63 481.87 345.331
52.64 477.131 348.865
52.65 472.371 352.367
52.66 467.594 355.837
52.67 462.802 359.273
52.68 457.996 362.672
52.69 453.178 366.032
52.7 448.352 369.353
52.71 443.518 372.631
52.72 438.679 375.866
52.73 433.837 379.056
52.74 428.994 382.198
52.75 424.153 385.293
52.76 419.315 388.337
52.77 414.481 391.329
52.78 409.655 394.268
52.79 404.838 397.153
52.8 400.032 399.981
52.81 395.238 402.753
52.82 390.46 405.466
52.83 385.697 408.12
52.84 380.953 410.712
52.85 376.229 413.243
52.86 371.525 415.712
52.87 366.845 418.116
52.88 362.19 420.456
52.89 357.561 422.73
52.9 352.959 424.939
52.91 348.386 427.08
52.92 343.843 429.154
52.93 339.332 431.16
52.94 334.854 433.098
52.95 330.409 434.966
52.96 326 436.766
52.97 321.627 438.495
52.98 317.291 440.155
52.99 312.993 441.745
53 308.734 443.265
53.01 304.515 444.714
53.02 300.337 446.094
53.03 296.2 447.403
53.04 292.105 448.642
53.05 288.053 449.811
53.06 284.044 450.911
53.07 280.079 451.941
53.08 276.158 452.903
53.09 272.283 453.795
53.1 268.452 454.619
53.11 264.667 455.376
53.12 260.927 456.065
53.13 257.234 456.687
53.14 253.587 457.242
53.15 249.987 457.733
53.16 246.433 458.158
53.17 242.926 458.518
53.18 239.466 458.815
53.19 236.052 459.05
53.2 232.685 459.222
53.21 229.365 459.332
53.22 226.092 459.382
53.23 222.865 459.373
53.24 219.684 459.304
53.25 216.55 459.178
53.26 213.462 458.994
53.27 210.42 458.754
53.28 207.423 458.459
53.29 204.471 458.11
53.3 201.565 457.707
53.31 198.703 457.252
53.32 195.886 456.746
53.33 193.112 456.189
53.34 190.383 455.582
53.35 187.697 454.927
53.36 185.053 454.225
53.37 182.452 453.476
53.38 179.894 452.682
53.39 177.377 451.843
53.4 174.901 450.96
53.41 172.466 450.036
53.42 170.071 449.069
53.43 167.716 448.063
53.44 165.401 447.016
53.45 163.124 445.932
53.46 160.886 444.809
53.47 158.686 443.651
53.48 156.524 442.456
53.49 154.398 441.227
53.5 152.309 439.964
53.51 150.255 438.669
53.52 148.238 437.342
53.53 146.255 435.983
53.54 144.306 434.595
53.55 142.392 433.178
53.56 140.511 431.733
53.57 138.663 430.26
53.58 136.847 428.761
53.59 135.063 427.237
53.6 133.311 425.688
53.61 131.59 424.115
53.62 129.899 422.519
53.63 128.238 420.9
53.64 126.607 419.261
53.65 125.004 417.6
53.66 123.43 415.92
53.67 121.884 414.221
53.68 120.366 412.504
53.69 118.875 410.768
53.7 117.411 409.016
53.71 115.972 407.248
53.72 114.56 405.464
53.73 113.173 403.666
53.74 111.81 401.853
53.75 110.473 400.027
53.76 109.159 398.189
53.77 107.868 396.337
53.78 106.601 394.475
53.79 105.357 392.601
53.8 104.135 390.717
53.81 102.935 388.824
53.82 101.756 386.921
53.83 100.599 385.009
53.84 99.4626 383.089
53.85 98.3465 381.162
53.86 97.2504 379.227
53.87 96.174 377.286
53.88 95.1169 375.339
53.89 94.0787 373.386
53.9 93.0592 371.428
53.91 92.0579 369.466
53.92 91.0745 367.499
53.93 90.1088 365.529
53.94 89.1603 363.555
53.95 88.2288 361.578
53.96 87.3139 359.599
53.97 86.4154 357.617
53.98 85.5328 355.634
53.99 84.666 353.649
54 83.8147 351.664
54.01 82.9785 349.678
54.02 82.1572 347.691
54.03 81.3504 345.704
54.04 80.558 343.718
54.05 79.7797 341.733
54.06 79.0151 339.748
54.07 78.2641 337.765
54.08 77.5264 335.783
54.09 76.8017 333.804
54.1 76.0898 331.826
54.11 75.3904 329.851
54.12 74.7034 327.878
54.13 74.0285 325.908
54.14 73.3654 323.942
54.15 72.714 321.979
54.16 72.0741 320.019
54.17 71.4454 318.064
54.18 70.8276 316.112
54.19 70.2207 314.165
54.2 69.6245 312.222
54.21 69.0386 310.284
54.22 68.463 308.351
54.23 67.8974 306.423
54.24 67.3417 304.5
54.25 66.7956 302.582
54.26 66.2591 300.67
54.27 65.7319 298.764
54.28 65.2138 296.864
54.29 64.7048 294.969
54.3 64.2045 293.081
54.31 63.713 291.199
54.32 63.2299 289.324
54.33 62.7553 287.455
54.34 62.2888 285.593
54.35 61.8304 283.737
54.36 61.3799 281.889
54.37 60.9372 280.048
54.38 60.5021 278.213
54.39 60.0746 276.386
54.4 59.6544 274.567
54.41 59.2414 272.755
54.42 58.8356 270.95
54.43 58.4368 269.153
54.44 58.0448 267.363
54.45 57.6595 265.582
54.46 57.2809 263.808
54.47 56.9089 262.042
54.48 56.5432 260.284
54.49 56.1838 258.534
54.5 55.8306 256.793
54.51 55.4834 255.059
54.52 55.1423 253.334
54.53 54.807 251.617
54.54 54.4775 249.908
54.55 54.1536 248.208
54.56 53.8354 246.516
54.57 53.5226 244.832
54.58 53.2152 243.157
54.59 52.9131 241.49
54.6 52.6162 239.832
54.61 52.3245 238.183
54.62 52.0378 236.542
54.63 51.756 234.91
54.64 51.4792 233.286
54.65 51.2071 231.672
54.66 50.9397 230.065
54.67 50.677 228.468
54.68 50.4189 226.879
54.69 50.1652 225.299
54.7 49.916 223.728
54.71 49.6711 222.165
54.72 49.4305 220.612
54.73 49.1941 219.067
54.74 48.9619 217.531
54.75 48.7338 216.003
54.76 48.5096 214.485
54.77 48.2895 212.975
54.78 48.0732 211.474
54.79 47.8607 209.982
54.8 47.652 208.498
54.81 47.4471 207.024
54.82 47.2458 205.558
54.83 47.0481 204.101
54.84 46.854 202.652
54.85 46.6633 201.212
54.86 46.4761 199.781
54.87 46.2923 198.359
54.88 46.1118 196.946
54.89 45.9347 195.541
54.9 45.7607 194.144
54.91 45.59 192.757
54.92 45.4224 191.378
54.93 45.2579 190.007
54.94 45.0965 188.646
54.95 44.9381 187.292
54.96 44.7827 185.948
54.97 44.6302 184.611
54.98 44.4806 183.284
54.99 44.3338 181.965
55 44.1898 180.654
55.01 44.0487 179.351
55.02 43.9102 178.057
55.03 43.7744 176.772
55.04 43.6413 175.495
55.05 43.5109 174.226
55.06 43.383 172.965
55.07 43.2576 171.713
55.08 43.1348 170.468
55.09 43.0144 169.232
55.1 42.8965 168.005
55.11 42.781 166.785
55.12 42.6679 165.573
55.13 42.5572 164.37
55.14 42.4488 163.174
55.15 42.3427 161.987
55.16 42.2388 160.807
55.17 42.1372 159.635
55.18 42.0378 158.472
55.19 41.9405 157.316
55.2 41.8454 156.168
55.21 41.7525 155.028
55.22 41.6616 153.895
55.23 41.5728 152.77
55.24 41.4861 151.653
55.25 41.4014 150.544
55.26 41.3187 149.442
55.27 41.238 148.348
55.28 41.1592 147.261
55.29 41.0823 146.182
55.3 41.0074 145.111
55.31 40.9343 144.046
55.32 40.8632 142.989
55.33 40.7938 141.94
55.34 40.7263 140.898
55.35 40.6605 139.863
55.36 40.5966 138.835
55.37 40.5344 137.815
55.38 40.474 136.801
55.39 40.4153 135.795
55.4 40.3582 134.796
55.41 40.3029 133.804
55.42 40.2492 132.819
55.43 40.1972 131.841
55.44 40.1468 130.87
55.45 40.0981 129.906
55.46 40.0509 128.948
55.47 40.0053 127.998
55.48 39.9613 127.054
55.49 39.9188 126.117
55.5 39.8779 125.187
55.51 39.8385 124.263
55.52 39.8005 123.346
55.53 39.7641 122.435
55.54 39.7292 121.531
55.55 39.6957 120.634
55.56 39.6636 119.743
55.57 39.633 118.859
55.58 39.6038 117.981
55.59 39.5761 117.109
55.6 39.5497 116.243
55.61 39.5247 115.384
55.62 39.501 114.531
55.63 39.4787 113.684
55.64 39.4578 112.844
55.65 39.4382 112.01
55.66 39.4199 111.181
55.67 39.4029 110.359
55.68 39.3872 109.543
55.69 39.3729 108.732
55.7 39.3597 107.928
55.71 39.3479 107.129
55.72 39.3373 106.337
55.73 39.3279 105.55
55.74 39.3198 104.769
55.75 39.3129 103.994
55.76 39.3073 103.224
55.77 39.3028 102.46
55.78 39.2995 101.702
55.79 39.2974 100.949
55.8 39.2965 100.202
55.81 39.2968 99.4606
55.82 39.2982 98.7246
55.83 39.3008 97.994
55.84 39.3045 97.2688
55.85 39.3094 96.549
55.86 39.3154 95.8345
55.87 39.3225 95.1254
55.88 39.3307 94.4215
55.89 39.34 93.7228
55.9 39.3505 93.0294
55.91 39.362 92.3412
55.92 39.3746 91.658
55.93 39.3883 90.98
55.94 39.403 90.3071
55.95 39.4188 89.6392
55.96 39.4357 88.9762
55.97 39.4536 88.3183
55.98 39.4725 87.6653
55.99 39.4925 87.0171
56 39.5136 86.3739
56.01 39.5356 85.7354
56.02 39.5587 85.1018
56.03 39.5828 84.4729
56.04 39.6078 83.8487
56.05 39.6339 83.2293
56.06 39.661 82.6145
56.07 39.6891 82.0044
56.08 39.7182 81.3988
56.09 39.7482 80.7978
56.1 39.7792 80.2013
56.11 39.8112 79.6094
56.12 39.8442 79.0219
56.13 39.8781 78.4389
56.14 39.9129 77.8602
56.15 39.9488 77.286
56.16 39.9855 76.7161
56.17 40.0232 76.1505
56.18 40.0619 75.5892
56.19 40.1015 75.0321
56.2 40.142 74.4793
56.21 40.1834 73.9307
56.22 40.2258 73.3862
56.23 40.2691 72.8459
56.24 40.3133 72.3097
56.25 40.3584 71.7775
56.26 40.4044 71.2494
56.27 40.4513 70.7253
56.28 40.4991 70.2052
56.29 40.5478 69.6891
56.3 40.5974 69.1768
56.31 40.6479 68.6685
56.32 40.6993 68.1641
56.33 40.7516 67.6635
56.34 40.8047 67.1667
56.35 40.8588 66.6738
56.36 40.9137 66.1845
56.37 40.9695 65.6991
56.38 41.0261 65.2173
56.39 41.0836 64.7392
56.4 41.142 64.2647
56.41 41.2012 63.7939
56.42 41.2613 63.3267
56.43 41.3223 62.8631
56.44 41.3841 62.403
56.45 41.4468 61.9464
56.46 41.5103 61.4933
56.47 41.5746 61.0437
56.48 41.6398 60.5976
56.49 41.7059 60.1548
56.5 41.7728 59.7155
56.51 41.8405 59.2795
56.52 41.9091 58.8469
56.53 41.9785 58.4175
56.54 42.0487 57.9915
56.55 42.1198 57.5688
56.56 42.1917 57.1493
56.57 42.2644 56.733
56.58 42.338 56.3199
56.59 42.4124 55.91
56.6 42.4876 55.5032
56.61 42.5636 55.0996
56.62 42.6405 54.699
56.63 42.7182 54.3016
56.64 42.7966 53.9072
56.65 42.876 53.5158
56.66 42.9561 53.1274
56.67 43.037 52.7421
56.68 43.1188 52.3597
56.69 43.2014 51.9802
56.7 43.2848 51.6036
56.71 43.369 51.23
56.72 43.454 50.8592
56.73 43.5398 50.4913
56.74 43.6264 50.1263
56.75 43.7139 49.764
56.76 43.8021 49.4045
56.77 43.8911 49.0478
56.78 43.981 48.6939
56.79 44.0717 48.3427
56.8 44.1631 47.9942
56.81 44.2554 47.6483
56.82 44.3485 47.3052
56.83 44.4424 46.9647
56.84 44.537 46.6268
56.85 44.6325 46.2915
56.86 44.7288 45.9588
56.87 44.8259 45.6287
56.88 44.9238 45.3011
56.89 45.0225 44.9761
56.9 45.122 44.6535
56.91 45.2223 44.3335
56.92 45.3234 44.0159
56.93 45.4253 43.7008
56.94 45.528 43.3881
56.95 45.6315 43.0778
56.96 45.7358 42.77
56.97 45.8409 42.4645
56.98 45.9468 42.1613
56.99 46.0535 41.8605
57 46.161 41.5621
57.01 46.2693 41.2659
57.02 46.3784 40.972
57.03 46.4883 40.6804
57.04 46.599 40.391
57.05 46.7105 40.1039
57.06 46.8228 39.819
57.07 46.9359 39.5363
57.08 47.0498 39.2558
57.09 47.1646 38.9775
57.1 47.2801 38.7013
57.11 47.3964 38.4272
57.12 47.5135 38.1553
57.13 47.6315 37.8855
57.14 47.7502 37.6177
57.15 47.8698 37.352
57.16 47.9902 37.0884
57.17 48.1113 36.8268
57.18 48.2333 36.5673
57.19 48.3561 36.3097
57.2 48.4797 36.0542
57.21 48.6041 35.8006
57.22 48.7293 35.549
57.23 48.8553 35.2993
57.24 48.9822 35.0515
57.25 49.1099 34.8057
57.26 49.2383 34.5618
57.27 49.3676 34.3197
57.28 49.4977 34.0795
57.29 49.6287 33.8412
57.3 49.7604 33.6048
57.31 49.893 33.3701
57.32 50.0263 33.1373
57.33 50.1606 32.9063
57.34 50.2956 32.677
57.35 50.4314 32.4495
57.36 50.5681 32.2238
57.37 50.7056 31.9999
57.38 50.844 31.7776
57.39 50.9831 31.5571
57.4 51.1231 31.3383
57.41 51.2639 31.1212
57.42 51.4056 30.9058
57.43 51.5481 30.692
57.44 51.6914 30.4799
57.45 51.8356 30.2694
57.46 51.9806 30.0605
57.47 52.1264 29.8533
57.48 52.2731 29.6477
57.49 52.4206 29.4436
57.5 52.569 29.2412
57.51 52.7182 29.0403
57.52 52.8682 28.8409
57.53 53.0192 28.6431
57.54 53.1709 28.4468
57.55 53.3235 28.2521
57.56 53.477 28.0588
57.57 53.6313 27.867
57.58 53.7865 27.6767
57.59 53.9425 27.4879
57.6 54.0994 27.3006
57.61 54.2571 27.1147
57.62 54.4158 26.9302
57.63 54.5752 26.7472
57.64 54.7356 26.5655
57.65 54.8968 26.3853
57.66 55.0589 26.2065
57.67 55.2218 26.029
57.68 55.3857 25.8529
57.69 55.5504 25.6782
57.7 55.7159 25.5048
57.71 55.8824 25.3328
57.72 56.0498 25.1621
57.73 56.218 24.9927
57.74 56.3871 24.8246
57.75 56.5571 24.6578
57.76 56.728 24.4924
57.77 56.8998 24.3281
57.78 57.0724 24.1652
57.79 57.246 24.0035
57.8 57.4205 23.843
57.81 57.5959 23.6838
57.82 57.7721 23.5259
57.83 57.9493 23.3691
57.84 58.1274 23.2136
57.85 58.3064 23.0592
57.86 58.4863 22.906
57.87 58.6671 22.7541
57.88 58.8488 22.6033
57.89 59.0315 22.4536
57.9 59.215 22.3051
57.91 59.3995 22.1578
57.92 59.5849 22.0116
57.93 59.7713 21.8665
57.94 59.9586 21.7225
57.95 60.1468 21.5797
57.96 60.3359 21.4379
57.97 60.526 21.2973
57.98 60.717 21.1577
57.99 60.9089 21.0192
58 61.1018 20.8818
58.01 61.2957 20.7454
58.02 61.4905 20.6101
58.03 61.6862 20.4758
58.04 61.8829 20.3426
58.05 62.0806 20.2103
58.06 62.2792 20.0791
58.07 62.4788 19.949
58.08 62.6793 19.8198
58.09 62.8808 19.6916
58.1 63.0833 19.5644
58.11 63.2867 19.4382
58.12 63.4912 19.3129
58.13 63.6966 19.1886
58.14 63.903 19.0653
58.15 64.1103 18.9429
58.16 64.3187 18.8215
58.17 64.528 18.701
58.18 64.7384 18.5814
58.19 64.9497 18.4627
58.2 65.162 18.345
58.21 65.3754 18.2282
58.22 65.5897 18.1122
58.23 65.8051 17.9972
58.24 66.0214 17.883
58.25 66.2388 17.7697
58.26 66.4572 17.6573
58.27 66.6766 17.5458
58.28 66.897 17.4351
58.29 67.1184 17.3252
58.3 67.3409 17.2162
58.31 67.5644 17.1081
58.32 67.7889 17.0008
58.33 68.0145 16.8943
58.34 68.2411 16.7886
58.35 68.4688 16.6837
58.36 68.6975 16.5797
58.37 68.9273 16.4764
58.38 69.1581 16.374
58.39 69.3899 16.2723
58.4 69.6229 16.1714
58.41 69.8569 16.0713
58.42 70.0919 15.9719
58.43 70.328 15.8733
58.44 70.5652 15.7755
58.45 70.8035 15.6784
58.46 71.0428 15.5821
58.47 71.2833 15.4865
58.48 71.5248 15.3916
58.49 71.7674 15.2975
58.5 72.0111 15.2041
58.51 72.2559 15.1114
58.52 72.5018 15.0195
58.53 72.7488 14.9282
58.54 72.9969 14.8376
58.55 73.2461 14.7478
58.56 73.4965 14.6586
58.57 73.7479 14.5701
58.58 74.0005 14.4823
58.59 74.2542 14.3951
58.6 74.509 14.3087
58.61 74.765 14.2229
58.62 75.0221 14.1377
58.63 75.2803 14.0533
58.64 75.5397 13.9694
58.65 75.8002 13.8862
58.66 76.0619 13.8037
58.67 76.3247 13.7217
58.68 76.5887 13.6405
58.69 76.8538 13.5598
58.7 77.1201 13.4797
58.71 77.3876 13.4003
58.72 77.6563 13.3215
58.73 77.9261 13.2433
58.74 78.1971 13.1657
58.75 78.4693 13.0887
58.76 78.7427 13.0122
58.77 79.0173 12.9364
58.78 79.2931 12.8612
58.79 79.5701 12.7865
58.8 79.8483 12.7124
58.81 80.1277 12.6389
58.82 80.4083 12.5659
58.83 80.6901 12.4935
58.84 80.9731 12.4217
58.85 81.2574 12.3504
58.86 81.5429 12.2797
58.87 81.8297 12.2095
58.88 82.1176 12.1398
58.89 82.4068 12.0707
58.9 82.6973 12.0021
58.91 82.989 11.9341
58.92 83.282 11.8665
58.93 83.5762 11.7995
58.94 83.8717 11.733
58.95 84.1685 11.6671
58.96 84.4665 11.6016
58.97 84.7658 11.5366
58.98 85.0664 11.4722
58.99 85.3683 11.4082
59 85.6714 11.3447
59.01 85.9759 11.2817
59.02 86.2816 11.2192
59.03 86.5887 11.1572
59.04 86.8971 11.0957
59.05 87.2067 11.0346
59.06 87.5177 10.9741
59.07 87.8301 10.9139
59.08 88.1437 10.8543
59.09 88.4587 10.7951
59.1 88.775 10.7364
59.11 89.0926 10.6781
59.12 89.4116 10.6203
59.13 89.7319 10.5629
59.14 90.0536 10.506
59.15 90.3767 10.4495
59.16 90.7011 10.3934
59.17 91.0269 10.3378
59.18 91.354 10.2826
59.19 91.6826 10.2279
59.2 92.0125 10.1735
59.21 92.3438 10.1196
59.22 92.6765 10.0661
59.23 93.0106 10.0131
59.24 93.3461 9.96042
59.25 93.683 9.90817
59.26 94.0213 9.85633
59.27 94.361 9.80489
59.28 94.7021 9.75385
59.29 95.0447 9.70322
59.3 95.3887 9.65297
59.31 95.7342 9.60312
59.32 96.081 9.55366
59.33 96.4294 9.50459
59.34 96.7792 9.4559
59.35 97.1304 9.4076
59.36 97.4831 9.35967
59.37 97.8373 9.31211
59.38 98.1929 9.26493
59.39 98.55 9.21812
59.4 98.9086 9.17168
59.41 99.2687 9.1256
59.42 99.6303 9.07989
59.43 99.9934 9.03454
59.44 100.358 8.98954
59.45 100.724 8.9449
59.46 101.092 8.90061
59.47 101.461 8.85667
59.48 101.832 8.81308
59.49 102.204 8.76983
59.5 102.577 8.72692
59.51 102.953 8.68436
59.52 103.33 8.64213
59.53 103.708 8.60024
59.54 104.088 8.55868
59.55 104.469 8.51745
59.56 104.852 8.47655
59.57 105.237 8.43597
59.58 105.623 8.39572
59.59 106.011 8.35579
59.6 106.401 8.31618
59.61 106.792 8.27689
59.62 107.184 8.23791
59.63 107.578 8.19924
59.64 107.974 8.16089
59.65 108.372 8.12284
59.66 108.771 8.0851
59.67 109.171 8.04766
59.68 109.574 8.01052
59.69 109.978 7.97369
59.7 110.384 7.93715
59.71 110.791 7.90091
59.72 111.2 7.86496
59.73 111.61 7.82931
59.74 112.023 7.79394
59.75 112.437 7.75886
59.76 112.853 7.72407
59.77 113.27 7.68956
59.78 113.689 7.65534
59.79 114.11 7.62139
59.8 114.532 7.58773
59.81 114.957 7.55434
59.82 115.382 7.52122
59.83 115.81 7.48838
59.84 116.24 7.45581
59.85 116.671 7.42351
59.86 117.104 7.39147
59.87 117.538 7.35971
59.88 117.975 7.3282
59.89 118.413 7.29696
59.9 118.853 7.26598
59.91 119.295 7.23526
59.92 119.738 7.2048
59.93 120.184 7.17459
59.94 120.631 7.14463
59.95 121.08 7.11493
59.96 121.53 7.08548
59.97 121.983 7.05628
59.98 122.437 7.02733
59.99 122.894 6.99862
60 123.352 6.97016
60.01 123.812 6.94194
60.02 124.274 6.91396
60.03 124.737 6.88623
60.04 125.203 6.85873
60.05 125.67 6.83147
60.06 126.139 6.80444
60.07 126.611 6.77765
60.08 127.084 6.75109
60.09 127.559 6.72477
60.1 128.036 6.69867
60.11 128.514 6.67281
60.12 128.995 6.64717
60.13 129.478 6.62175
60.14 129.962 6.59656
60.15 130.449 6.5716
60.16 130.937 6.54685
60.17 131.428 6.52233
60.18 131.92 6.49803
60.19 132.414 6.47395
60.2 132.911 6.45008
60.21 133.409 6.42643
60.22 133.91 6.40299
60.23 134.412 6.37977
60.24 134.916 6.35675
60.25 135.423 6.33395
60.26 135.931 6.31136
60.27 136.441 6.28898
60.28 136.954 6.26681
60.29 137.468 6.24484
60.3 137.985 6.22308
60.31 138.504 6.20152
60.32 139.024 6.18016
60.33 139.547 6.15901
60.34 140.072 6.13806
60.35 140.599 6.11731
60.36 141.128 6.09675
60.37 141.659 6.0764
60.38 142.192 6.05624
60.39 142.728 6.03628
60.4 143.265 6.01651
60.41 143.805 5.99694
60.42 144.347 5.97756
60.43 144.891 5.95837
60.44 145.437 5.93937
60.45 145.985 5.92056
60.46 146.535 5.90195
60.47 147.088 5.88352
60.48 147.643 5.86527
60.49 148.2 5.84722
60.5 148.759 5.82935
60.51 149.321 5.81166
60.52 149.884 5.79416
60.53 150.45 5.77684
60.54 151.018 5.75971
60.55 151.589 5.74276
60.56 152.161 5.72598
60.57 152.736 5.70939
60.58 153.314 5.69298
60.59 153.893 5.67674
60.6 154.475 5.66068
60.61 155.059 5.6448
60.62 155.645 5.6291
60.63 156.234 5.61357
60.64 156.825 5.59822
60.65 157.418 5.58304
60.66 158.014 5.56803
60.67 158.612 5.5532
60.68 159.213 5.53854
60.69 159.815 5.52405
60.7 160.42 5.50973
60.71 161.028 5.49558
60.72 161.638 5.48161
60.73 162.25 5.4678
60.74 162.865 5.45416
60.75 163.482 5.44069
60.76 164.102 5.42738
60.77 164.724 5.41424
60.78 165.348 5.40127
60.79 165.975 5.38847
60.8 166.604 5.37583
60.81 167.236 5.36335
60.82 167.87 5.35104
60.83 168.507 5.3389
60.84 169.147 5.32691
60.85 169.788 5.31509
60.86 170.433 5.30344
60.87 171.079 5.29194
60.88 171.729 5.28061
60.89 172.381 5.26944
60.9 173.035 5.25843
60.91 173.692 5.24758
60.92 174.352 5.23689
60.93 175.014 5.22636
60.94 175.679 5.21599
60.95 176.346 5.20578
60.96 177.016 5.19573
60.97 177.689 5.18583
60.98 178.364 5.1761
60.99 179.042 5.16652
61 179.722 5.1571
61.01 180.405 5.14784
61.02 181.091 5.13874
61.03 181.78 5.12979
61.04 182.471 5.121
61.05 183.165 5.11237
61.06 183.861 5.10389
61.07 184.561 5.09557
61.08 185.262 5.08741
61.09 185.967 5.0794
61.1 186.675 5.07154
61.11 187.385 5.06385
61.12 188.098 5.05631
61.13 188.814 5.04892
61.14 189.532 5.04169
61.15 190.253 5.03461
61.16 190.977 5.02769
61.17 191.704 5.02093
61.18 192.434 5.01432
61.19 193.167 5.00787
61.2 193.902 5.00157
61.21 194.64 4.99542
61.22 195.381 4.98943
61.23 196.125 4.9836
61.24 196.872 4.97792
61.25 197.622 4.9724
61.26 198.375 4.96703
61.27 199.13 4.96182
61.28 199.889 4.95676
61.29 200.65 4.95186
61.3 201.414 4.94712
61.31 202.182 4.94253
61.32 202.952 4.93809
61.33 203.725 4.93382
61.34 204.501 4.9297
61.35 205.28 4.92573
61.36 206.063 4.92193
61.37 206.848 4.91828
61.38 207.636 4.91478
61.39 208.427 4.91145
61.4 209.221 4.90827
61.41 210.019 4.90525
61.42 210.819 4.90239
61.43 211.623 4.89969
61.44 212.429 4.89715
61.45 213.239 4.89477
61.46 214.052 4.89255
61.47 214.868 4.89048
61.48 215.687 4.88858
61.49 216.509 4.88684
61.5 217.334 4.88526
61.51 218.162 4.88384
61.52 218.994 4.88259
61.53 219.829 4.8815
61.54 220.667 4.88057
61.55 221.508 4.87981
61.56 222.352 4.87921
61.57 223.2 4.87877
61.58 224.051 4.87851
61.59 224.905 4.8784
61.6 225.762 4.87847
61.61 226.623 4.8787
61.62 227.487 4.8791
61.63 228.354 4.87967
61.64 229.225 4.88041
61.65 230.098 4.88132
61.66 230.976 4.8824
61.67 231.856 4.88366
61.68 232.74 4.88508
61.69 233.627 4.88668
61.7 234.518 4.88846
61.71 235.411 4.8904
61.72 236.309 4.89253
61.73 237.209 4.89483
61.74 238.114 4.89731
61.75 239.021 4.89997
61.76 239.932 4.90281
61.77 240.846 4.90583
61.78 241.764 4.90903
61.79 242.686 4.91241
61.8 243.61 4.91598
