12.9115	-0.0618789	-0.129462	0.0271364
12.9624	-0.0679566	-0.109532	0.0286187
13.0116	-0.072858	-0.0896077	0.0300139
13.0592	-0.0766655	-0.0701517	0.0312467
13.1054	-0.0794714	-0.0515673	0.0322603
13.1499	-0.0813783	-0.0342	0.0330168
13.1927	-0.0824981	-0.0183405	0.0334984
13.2333	-0.0829535	-0.004233	0.0337079
13.2672	-0.0829105	0.00663335	0.0336861
13.3011	-0.0825138	0.0166107	0.0334809
13.3358	-0.0817752	0.0257864	0.0330814
13.3746	-0.0805965	0.0347044	0.0324144
13.4171	-0.0789421	0.042736	0.0314335
13.4636	-0.0767941	0.0493125	0.0300986
13.5149	-0.0741358	0.0538236	0.0283671
13.5708	-0.0710685	0.0554238	0.026274
13.6264	-0.06802	0.0536515	0.0241014
13.682	-0.0651614	0.0486912	0.0219835
13.7347	-0.0627799	0.0412816	0.0201582
13.7833	-0.0609827	0.0323701	0.0187408
13.8288	-0.0597299	0.0224724	0.0177289
13.8715	-0.0589887	0.0120366	0.0171179
13.9115	-0.0587162	0.00150542	0.0168895
13.943	-0.0588057	-0.00722431	0.016966
13.9749	-0.0591794	-0.0162745	0.0172882
14.0089	-0.0599006	-0.0261013	0.017917
14.0464	-0.0610814	-0.0369391	0.0189582
14.0867	-0.0628019	-0.0484339	0.0204925
14.1295	-0.0651304	-0.060237	0.0225926
14.1747	-0.0681246	-0.0719769	0.0253223
14.2224	-0.0718322	-0.0832475	0.0287376
14.2728	-0.0762943	-0.093598	0.0328885
14.3264	-0.0815534	-0.102518	0.0378266
14.384	-0.0876792	-0.109399	0.0436294
14.4438	-0.0943464	-0.113247	0.0499962
14.5035	-0.101141	-0.113565	0.0565298
14.5637	-0.107892	-0.110241	0.0630603
14.6246	-0.114416	-0.1032	0.0694014
14.6813	-0.120006	-0.0934925	0.0748525
14.7343	-0.124663	-0.0818845	0.0794041
14.7846	-0.128457	-0.0688635	0.0831161
14.8325	-0.131427	-0.0548677	0.0860218
14.8783	-0.133609	-0.0403142	0.0881544
14.9219	-0.135049	-0.0256055	0.0895591
14.9631	-0.135808	-0.0111392	0.0902985
15.0017	-0.135972	0.00266827	0.0904577
15.0367	-0.135658	0.0153073	0.0901538
15.0685	-0.134989	0.026757	0.0895101
15.1042	-0.133807	0.039448	0.0883786
15.1429	-0.132018	0.0528965	0.0866754
15.1843	-0.129542	0.0667031	0.0843371
15.228	-0.126317	0.0804873	0.0813193
15.2741	-0.122293	0.0938653	0.0775966
15.3226	-0.117433	0.10644	0.0731609
15.3736	-0.111709	0.117796	0.0680205
15.4274	-0.105092	0.127491	0.0621946
15.4849	-0.0975418	0.135038	0.0557013
15.5472	-0.0889475	0.139851	0.0485207
15.6088	-0.0802808	0.14112	0.041521
15.6695	-0.0717576	0.139086	0.0348926
15.7297	-0.0635224	0.134058	0.0287511
15.7897	-0.0556954	0.126362	0.0231795
15.8499	-0.0483787	0.116341	0.0182338
15.9071	-0.0420441	0.105118	0.0141854
15.9619	-0.036604	0.0932011	0.0109078
16.0149	-0.0319841	0.0809996	0.00829267
16.0665	-0.0281227	0.0688756	0.00624701
16.1167	-0.024959	0.057146	0.00468513
16.1657	-0.0224289	0.046083	0.00352669
16.2137	-0.0204646	0.0359134	0.00269693
16.2607	-0.0189947	0.0268191	0.0021275
16.3067	-0.0179459	0.0189374	0.00175734
16.3519	-0.0172442	0.0123627	0.00153345
16.3962	-0.0168167	0.00714857	0.00141124
16.4398	-0.0165932	0.00331263	0.00135459
16.4832	-0.0165079	0.000845639	0.00133563
16.5278	-0.0165	-0.000245133	0.00133402
16.5515	-0.0165064	-0.00022454	0.00133505
16.575	-0.0165074	0.000206041	0.00133521
16.5986	-0.0164934	0.00104648	0.00133348
16.6235	-0.0164517	0.00237331	0.00132901
16.6524	-0.0163547	0.00445385	0.00132052
16.6841	-0.0161684	0.00739907	0.00130829
16.7182	-0.0158517	0.0112937	0.001295
16.7544	-0.0153573	0.0161904	0.00128669
16.7923	-0.014633	0.0221093	0.00129361
16.8319	-0.0136228	0.0290375	0.00133092
