3.98066	-0.0192746	0.194047	3.2528	-9.14565	-5.88489
3.98637	-0.00038101	0.141436	3.35614	-9.26768	-5.88489
3.99088	0.0148946	0.0994595	3.40994	-9.33226	-5.88489
3.9956	0.0310424	0.05538	3.43671	-9.36556	-5.88489
4.00048	0.0478433	0.00958994	3.43111	-9.36111	-5.88489
4.00573	0.0657535	-0.0394326	3.38761	-9.31261	-5.88489
4.01104	0.0835189	-0.0885906	3.3071	-9.22138	-5.88489
4.01713	0.103288	-0.144345	3.17576	-9.07272	-5.88489
4.0244	0.125693	-0.209566	2.97728	-8.85043	-5.88489
4.03223	0.148043	-0.277776	2.73082	-8.5796	-5.88489
4.04102	0.170757	-0.351819	2.43367	-8.26202	-5.88489
4.05091	0.193143	-0.431782	2.09403	-7.9125	-5.88489
4.06141	0.213277	-0.513052	1.74191	-7.56695	-5.88489
4.07336	0.231783	-0.601257	1.36188	-7.2148	-5.88489
4.0856	0.246208	-0.687652	0.997652	-6.89851	-5.88489
4.09852	0.256762	-0.774849	0.640953	-6.60894	-5.88489
4.11226	0.263123	-0.863762	0.2897	-6.34218	-5.88489
4.12666	0.26481	-0.953324	-0.0510557	-6.09848	-5.88489
4.14117	0.261735	-1.04019	-0.368906	-5.88124	-5.88489
4.15527	0.25449	-1.12172	-0.65564	-5.68984	-5.88489
4.17192	0.240929	-1.21471	-0.968336	-5.48049	-5.88489
4.19065	0.219746	-1.31527	-1.28779	-5.25741	-5.88489
4.2111	0.190171	-1.42033	-1.59824	-5.01893	-5.88489
4.23293	0.152068	-1.52708	-1.88539	-4.76092	-5.88489
4.25585	0.105864	-1.63301	-2.13722	-4.47876	-5.88489
4.27881	0.0543873	-1.73245	-2.33809	-4.18027	-5.88489
4.30034	0.00244353	-1.81929	-2.48026	-3.88476	-5.88489
4.31799	-0.0421302	-1.88566	-2.56454	-3.63172	-5.88489
4.33571	-0.0881185	-1.9477	-2.62126	-3.36944	-5.88489
4.35594	-0.141523	-2.01276	-2.65406	-3.06228	-5.88489
4.37913	-0.203133	-2.07962	-2.65362	-2.704	-5.88489
4.40578	-0.273375	-2.14618	-2.60941	-2.29056	-5.88489
4.43649	-0.352095	-2.20928	-2.51092	-1.82195	-5.88489
4.46722	-0.427219	-2.25828	-2.37321	-1.3708	-5.88489
4.49821	-0.498246	-2.29404	-2.20602	-0.941532	-5.88489
4.52996	-0.565297	-2.31736	-2.01545	-0.533697	-5.88489
4.56304	-0.628517	-2.32849	-1.80492	-0.145129	-5.88489
4.59838	-0.688241	-2.32688	-1.57449	0.229698	-5.88489
4.63637	-0.743348	-2.31117	-1.32742	0.590437	-5.88489
4.67496	-0.789819	-2.28194	-1.08272	0.919252	-5.88489
4.71468	-0.828005	-2.23921	-0.841973	1.22748	-5.88489
4.75598	-0.857882	-2.1823	-0.608166	1.52623	-5.88489
4.79894	-0.879181	-2.11027	-0.387659	1.82601	-5.88489
4.84302	-0.891823	-2.023	-0.191638	2.13498	-5.88489
4.8873	-0.896636	-1.92134	-0.0327475	2.45991	-5.88489
4.91631	-0.896381	-1.84673	0.0468685	2.68656	-5.88489
4.94009	-0.894653	-1.78052	0.0959081	2.88311	-5.88489
4.9629	-0.892068	-1.7125	0.128286	3.08218	-5.88489
4.98607	-0.88886	-1.63865	0.146088	3.2957	-5.88489
5.00721	-0.885716	-1.56683	0.14943	3.50055	-5.88489
5.02679	-0.882842	-1.49638	0.142731	3.69784	-5.88489
5.04551	-0.880285	-1.42535	0.12964	3.89132	-5.88489
5.06479	-0.877945	-1.3484	0.112995	4.0917	-5.88489
5.07757	-0.876567	-1.29525	0.102913	4.22228	-5.88489
5.09027	-0.875307	-1.24081	0.0962233	4.34732	-5.88489
5.10172	-0.874217	-1.19045	0.0952838	4.45337	-5.88489
5.11328	-0.873087	-1.13838	0.101614	4.5514	-5.88489
5.12402	-0.871925	-1.08904	0.116226	4.63171	-5.88489
5.13463	-0.870571	-1.03955	0.140886	4.69841	-5.88489
5.14554	-0.868841	-0.988005	0.178701	4.75174	-5.88489
5.15725	-0.866433	-0.932078	0.235131	4.78967	-5.88489
5.17076	-0.862698	-0.867253	0.321934	4.80658	-5.88489
5.18546	-0.857107	-0.796656	0.443331	4.79167	-5.88489
5.20142	-0.84878	-0.720561	0.605047	4.73785	-5.88489
5.21629	-0.838504	-0.650658	0.78022	4.65604	-5.88489
5.2319	-0.824759	-0.578855	0.984368	4.54226	-5.88489
5.24933	-0.805475	-0.500979	1.23058	4.3873	-5.88489
5.27085	-0.775574	-0.408928	1.55097	4.16363	-5.88489
