r x0 Time x
-0.5 0.5 9.9 0.00703359
-0.5 0.5 10 0.00669285
-0.5 0.6 0 0.6
-0.5 0.6 0.1 0.587942
-0.5 0.6 0.2 0.575778
-0.5 0.6 0.3 0.563521
-0.5 0.6 0.4 0.551186
-0.5 0.6 0.5 0.538788
-0.5 0.6 0.6 0.526342
-0.5 0.6 0.7 0.513863
-0.5 0.6 0.8 0.501366
-0.5 0.6 0.9 0.488868
-0.5 0.6 1 0.476384
-0.5 0.6 1.1 0.463929
-0.5 0.6 1.2 0.451519
-0.5 0.6 1.3 0.439169
-0.5 0.6 1.4 0.426894
-0.5 0.6 1.5 0.414708
-0.5 0.6 1.6 0.402626
-0.5 0.6 1.7 0.390661
-0.5 0.6 1.8 0.378826
-0.5 0.6 1.9 0.367133
-0.5 0.6 2 0.355595
-0.5 0.6 2.1 0.344222
-0.5 0.6 2.2 0.333025
-0.5 0.6 2.3 0.322013
-0.5 0.6 2.4 0.311196
-0.5 0.6 2.5 0.300581
-0.5 0.6 2.6 0.290175
-0.5 0.6 2.7 0.279985
-0.5 0.6 2.8 0.270017
-0.5 0.6 2.9 0.260276
-0.5 0.6 3 0.250765
-0.5 0.6 3.1 0.241489
-0.5 0.6 3.2 0.232449
-0.5 0.6 3.3 0.223648
-0.5 0.6 3.4 0.215086
-0.5 0.6 3.5 0.206765
-0.5 0.6 3.6 0.198685
-0.5 0.6 3.7 0.190844
-0.5 0.6 3.8 0.183242
-0.5 0.6 3.9 0.175877
-0.5 0.6 4 0.168747
-0.5 0.6 4.1 0.161849
-0.5 0.6 4.2 0.15518
-0.5 0.6 4.3 0.148738
-0.5 0.6 4.4 0.142518
-0.5 0.6 4.5 0.136516
-0.5 0.6 4.6 0.130728
-0.5 0.6 4.7 0.12515
-0.5 0.6 4.8 0.119778
-0.5 0.6 4.9 0.114606
-0.5 0.6 5 0.109629
-0.5 0.6 5.1 0.104843
-0.5 0.6 5.2 0.100242
-0.5 0.6 5.3 0.0958219
-0.5 0.6 5.4 0.0915766
-0.5 0.6 5.5 0.0875011
-0.5 0.6 5.6 0.0835904
-0.5 0.6 5.7 0.0798391
-0.5 0.6 5.8 0.0762422
-0.5 0.6 5.9 0.0727945
-0.5 0.6 6 0.069491
-0.5 0.6 6.1 0.0663266
-0.5 0.6 6.2 0.0632966
-0.5 0.6 6.3 0.060396
-0.5 0.6 6.4 0.0576202
-0.5 0.6 6.5 0.0549645
-0.5 0.6 6.6 0.0524244
-0.5 0.6 6.7 0.0499954
-0.5 0.6 6.8 0.0476734
-0.5 0.6 6.9 0.045454
-0.5 0.6 7 0.0433332
-0.5 0.6 7.1 0.0413072
-0.5 0.6 7.2 0.0393719
-0.5 0.6 7.3 0.0375238
-0.5 0.6 7.4 0.0357592
-0.5 0.6 7.5 0.0340746
-0.5 0.6 7.6 0.0324667
-0.5 0.6 7.7 0.0309323
-0.5 0.6 7.8 0.0294681
-0.5 0.6 7.9 0.0280713
-0.5 0.6 8 0.0267388
-0.5 0.6 8.1 0.025468
-0.5 0.6 8.2 0.024256
-0.5 0.6 8.3 0.0231004
-0.5 0.6 8.4 0.0219985
-0.5 0.6 8.5 0.0209481
-0.5 0.6 8.6 0.0199469
-0.5 0.6 8.7 0.0189925
-0.5 0.6 8.8 0.018083
-0.5 0.6 8.9 0.0172163
-0.5 0.6 9 0.0163904
-0.5 0.6 9.1 0.0156035
-0.5 0.6 9.2 0.0148538
-0.5 0.6 9.3 0.0141396
-0.5 0.6 9.4 0.0134593
-0.5 0.6 9.5 0.0128113
-0.5 0.6 9.6 0.0121941
-0.5 0.6 9.7 0.0116063
-0.5 0.6 9.8 0.0110465
-0.5 0.6 9.9 0.0105134
-0.5 0.6 10 0.0100058
-0.5 0.7 0 0.7
-0.5 0.7 0.1 0.689396
-0.5 0.7 0.2 0.67859
-0.5 0.7 0.3 0.667588
-0.5 0.7 0.4 0.656401
-0.5 0.7 0.5 0.645038
-0.5 0.7 0.6 0.633508
-0.5 0.7 0.7 0.621824
-0.5 0.7 0.8 0.609997
-0.5 0.7 0.9 0.598038
-0.5 0.7 1 0.585962
-0.5 0.7 1.1 0.573782
-0.5 0.7 1.2 0.561511
-0.5 0.7 1.3 0.549165
-0.5 0.7 1.4 0.536758
-0.5 0.7 1.5 0.524305
-0.5 0.7 1.6 0.511822
-0.5 0.7 1.7 0.499324
-0.5 0.7 1.8 0.486828
-0.5 0.7 1.9 0.474347
-0.5 0.7 2 0.461898
-0.5 0.7 2.1 0.449497
-0.5 0.7 2.2 0.437159
-0.5 0.7 2.3 0.424897
-0.5 0.7 2.4 0.412727
-0.5 0.7 2.5 0.400663
-0.5 0.7 2.6 0.388719
-0.5 0.7 2.7 0.376906
-0.5 0.7 2.8 0.365238
-0.5 0.7 2.9 0.353726
-0.5 0.7 3 0.342381
-0.5 0.7 3.1 0.331213
-0.5 0.7 3.2 0.320233
-0.5 0.7 3.3 0.309448
-0.5 0.7 3.4 0.298866
-0.5 0.7 3.5 0.288496
-0.5 0.7 3.6 0.278342
-0.5 0.7 3.7 0.26841
-0.5 0.7 3.8 0.258707
-0.5 0.7 3.9 0.249234
-0.5 0.7 4 0.239996
-0.5 0.7 4.1 0.230995
-0.5 0.7 4.2 0.222233
-0.5 0.7 4.3 0.213711
-0.5 0.7 4.4 0.205429
-0.5 0.7 4.5 0.197388
-0.5 0.7 4.6 0.189586
-0.5 0.7 4.7 0.182023
-0.5 0.7 4.8 0.174696
-0.5 0.7 4.9 0.167604
-0.5 0.7 5 0.160744
-0.5 0.7 5.1 0.154113
-0.5 0.7 5.2 0.147707
-0.5 0.7 5.3 0.141522
-0.5 0.7 5.4 0.135556
-0.5 0.7 5.5 0.129803
-0.5 0.7 5.6 0.124259
-0.5 0.7 5.7 0.11892
-0.5 0.7 5.8 0.11378
-0.5 0.7 5.9 0.108834
-0.5 0.7 6 0.104079
-0.5 0.7 6.1 0.0995081
-0.5 0.7 6.2 0.0951166
-0.5 0.7 6.3 0.0908994
-0.5 0.7 6.4 0.0868512
-0.5 0.7 6.5 0.0829669
-0.5 0.7 6.6 0.0792412
-0.5 0.7 6.7 0.075669
-0.5 0.7 6.8 0.0722452
-0.5 0.7 6.9 0.0689647
-0.5 0.7 7 0.0658227
-0.5 0.7 7.1 0.0628141
-0.5 0.7 7.2 0.0599342
-0.5 0.7 7.3 0.0571783
-0.5 0.7 7.4 0.0545418
-0.5 0.7 7.5 0.0520201
-0.5 0.7 7.6 0.049609
-0.5 0.7 7.7 0.0473039
-0.5 0.7 7.8 0.045101
-0.5 0.7 7.9 0.0429959
-0.5 0.7 8 0.0409849
-0.5 0.7 8.1 0.0390642
-0.5 0.7 8.2 0.0372299
-0.5 0.7 8.3 0.0354786
-0.5 0.7 8.4 0.0338068
-0.5 0.7 8.5 0.0322111
-0.5 0.7 8.6 0.0306884
-0.5 0.7 8.7 0.0292354
-0.5 0.7 8.8 0.0278493
-0.5 0.7 8.9 0.0265271
-0.5 0.7 9 0.0252661
-0.5 0.7 9.1 0.0240635
-0.5 0.7 9.2 0.0229168
-0.5 0.7 9.3 0.0218235
-0.5 0.7 9.4 0.0207813
-0.5 0.7 9.5 0.0197878
-0.5 0.7 9.6 0.0188409
-0.5 0.7 9.7 0.0179385
-0.5 0.7 9.8 0.0170786
-0.5 0.7 9.9 0.0162592
-0.5 0.7 10 0.0154785
-0.5 0.8 0 0.8
-0.5 0.8 0.1 0.79188
-0.5 0.8 0.2 0.783519
-0.5 0.8 0.3 0.774918
-0.5 0.8 0.4 0.766078
-0.5 0.8 0.5 0.756999
-0.5 0.8 0.6 0.747683
-0.5 0.8 0.7 0.738134
-0.5 0.8 0.8 0.728355
-0.5 0.8 0.9 0.718351
-0.5 0.8 1 0.708125
-0.5 0.8 1.1 0.697684
-0.5 0.8 1.2 0.687035
-0.5 0.8 1.3 0.676185
-0.5 0.8 1.4 0.665142
-0.5 0.8 1.5 0.653915
-0.5 0.8 1.6 0.642514
-0.5 0.8 1.7 0.63095
-0.5 0.8 1.8 0.619233
-0.5 0.8 1.9 0.607376
-0.5 0.8 2 0.59539
-0.5 0.8 2.1 0.58329
-0.5 0.8 2.2 0.571089
-0.5 0.8 2.3 0.5588
-0.5 0.8 2.4 0.546439
-0.5 0.8 2.5 0.534021
-0.5 0.8 2.6 0.52156
-0.5 0.8 2.7 0.509073
-0.5 0.8 2.8 0.496574
-0.5 0.8 2.9 0.484079
-0.5 0.8 3 0.471604
-0.5 0.8 3.1 0.459165
-0.5 0.8 3.2 0.446776
-0.5 0.8 3.3 0.434453
-0.5 0.8 3.4 0.42221
-0.5 0.8 3.5 0.410063
-0.5 0.8 3.6 0.398024
-0.5 0.8 3.7 0.386107
-0.5 0.8 3.8 0.374325
-0.5 0.8 3.9 0.36269
-0.5 0.8 4 0.351214
-0.5 0.8 4.1 0.339908
-0.5 0.8 4.2 0.328781
-0.5 0.8 4.3 0.317842
-0.5 0.8 4.4 0.307101
-0.5 0.8 4.5 0.296566
-0.5 0.8 4.6 0.286242
-0.5 0.8 4.7 0.276137
-0.5 0.8 4.8 0.266255
-0.5 0.8 4.9 0.256602
-0.5 0.8 5 0.247181
-0.5 0.8 5.1 0.237995
-0.5 0.8 5.2 0.229046
-0.5 0.8 5.3 0.220337
-0.5 0.8 5.4 0.211867
-0.5 0.8 5.5 0.203639
-0.5 0.8 5.6 0.19565
-0.5 0.8 5.7 0.187901
-0.5 0.8 5.8 0.18039
-0.5 0.8 5.9 0.173116
-0.5 0.8 6 0.166075
-0.5 0.8 6.1 0.159265
-0.5 0.8 6.2 0.152684
-0.5 0.8 6.3 0.146327
-0.5 0.8 6.4 0.140191
-0.5 0.8 6.5 0.134272
-0.5 0.8 6.6 0.128565
-0.5 0.8 6.7 0.123067
-0.5 0.8 6.8 0.117771
-0.5 0.8 6.9 0.112675
-0.5 0.8 7 0.107772
-0.5 0.8 7.1 0.103057
-0.5 0.8 7.2 0.0985265
-0.5 0.8 7.3 0.0941738
-0.5 0.8 7.4 0.0899942
-0.5 0.8 7.5 0.0859825
-0.5 0.8 7.6 0.0821335
-0.5 0.8 7.7 0.078442
-0.5 0.8 7.8 0.0749029
-0.5 0.8 7.9 0.0715111
-0.5 0.8 8 0.0682615
-0.5 0.8 8.1 0.0651493
-0.5 0.8 8.2 0.0621694
-0.5 0.8 8.3 0.0593173
-0.5 0.8 8.4 0.056588
-0.5 0.8 8.5 0.0539772
-0.5 0.8 8.6 0.0514802
-0.5 0.8 8.7 0.0490927
-0.5 0.8 8.8 0.0468105
-0.5 0.8 8.9 0.0446294
-0.5 0.8 9 0.0425454
-0.5 0.8 9.1 0.0405546
-0.5 0.8 9.2 0.0386532
-0.5 0.8 9.3 0.0368375
-0.5 0.8 9.4 0.035104
-0.5 0.8 9.5 0.0334492
-0.5 0.8 9.6 0.0318699
-0.5 0.8 9.7 0.0303627
-0.5 0.8 9.8 0.0289248
-0.5 0.8 9.9 0.027553
-0.5 0.8 10 0.0262445
-0.5 0.9 0 0.9
-0.5 0.9 0.1 0.895409
-0.5 0.9 0.2 0.890633
-0.5 0.9 0.3 0.885667
-0.5 0.9 0.4 0.880505
-0.5 0.9 0.5 0.875144
-0.5 0.9 0.6 0.869577
-0.5 0.9 0.7 0.863801
-0.5 0.9 0.8 0.857811
-0.5 0.9 0.9 0.851602
-0.5 0.9 1 0.845172
-0.5 0.9 1.1 0.838516
-0.5 0.9 1.2 0.83163
-0.5 0.9 1.3 0.824513
-0.5 0.9 1.4 0.81716
-0.5 0.9 1.5 0.809571
-0.5 0.9 1.6 0.801743
-0.5 0.9 1.7 0.793676
-0.5 0.9 1.8 0.785368
-0.5 0.9 1.9 0.776819
-0.5 0.9 2 0.768031
-0.5 0.9 2.1 0.759004
-0.5 0.9 2.2 0.74974
-0.5 0.9 2.3 0.740242
-0.5 0.9 2.4 0.730513
-0.5 0.9 2.5 0.720557
-0.5 0.9 2.6 0.710379
-0.5 0.9 2.7 0.699985
-0.5 0.9 2.8 0.68938
-0.5 0.9 2.9 0.678574
-0.5 0.9 3 0.667572
-0.5 0.9 3.1 0.656385
-0.5 0.9 3.2 0.645021
-0.5 0.9 3.3 0.633491
-0.5 0.9 3.4 0.621807
-0.5 0.9 3.5 0.609979
-0.5 0.9 3.6 0.598021
-0.5 0.9 3.7 0.585944
-0.5 0.9 3.8 0.573764
-0.5 0.9 3.9 0.561493
-0.5 0.9 4 0.549147
-0.5 0.9 4.1 0.53674
-0.5 0.9 4.2 0.524287
-0.5 0.9 4.3 0.511804
-0.5 0.9 4.4 0.499306
-0.5 0.9 4.5 0.486809
-0.5 0.9 4.6 0.474329
-0.5 0.9 4.7 0.46188
-0.5 0.9 4.8 0.449479
-0.5 0.9 4.9 0.43714
-0.5 0.9 5 0.424879
-0.5 0.9 5.1 0.41271
-0.5 0.9 5.2 0.400646
-0.5 0.9 5.3 0.388701
-0.5 0.9 5.4 0.376889
-0.5 0.9 5.5 0.365221
-0.5 0.9 5.6 0.353709
-0.5 0.9 5.7 0.342364
-0.5 0.9 5.8 0.331197
-0.5 0.9 5.9 0.320217
-0.5 0.9 6 0.309432
-0.5 0.9 6.1 0.298851
-0.5 0.9 6.2 0.28848
-0.5 0.9 6.3 0.278327
-0.5 0.9 6.4 0.268396
-0.5 0.9 6.5 0.258693
-0.5 0.9 6.6 0.24922
-0.5 0.9 6.7 0.239983
-0.5 0.9 6.8 0.230982
-0.5 0.9 6.9 0.22222
-0.5 0.9 7 0.213698
-0.5 0.9 7.1 0.205417
-0.5 0.9 7.2 0.197376
-0.5 0.9 7.3 0.189575
-0.5 0.9 7.4 0.182012
-0.5 0.9 7.5 0.174686
-0.5 0.9 7.6 0.167594
-0.5 0.9 7.7 0.160734
-0.5 0.9 7.8 0.154103
-0.5 0.9 7.9 0.147697
-0.5 0.9 8 0.141514
-0.5 0.9 8.1 0.135547
-0.5 0.9 8.2 0.129795
-0.5 0.9 8.3 0.124251
-0.5 0.9 8.4 0.118912
-0.5 0.9 8.5 0.113772
-0.5 0.9 8.6 0.108827
-0.5 0.9 8.7 0.104072
-0.5 0.9 8.8 0.0995015
-0.5 0.9 8.9 0.0951103
-0.5 0.9 9 0.0908934
-0.5 0.9 9.1 0.0868454
-0.5 0.9 9.2 0.0829613
-0.5 0.9 9.3 0.0792358
-0.5 0.9 9.4 0.0756638
-0.5 0.9 9.5 0.0722403
-0.5 0.9 9.6 0.06896
-0.5 0.9 9.7 0.0658182
-0.5 0.9 9.8 0.0628098
-0.5 0.9 9.9 0.0599301
-0.5 0.9 10 0.0571744
-0.5 1 0 1
-0.5 1 0.1 1
-0.5 1 0.2 1
-0.5 1 0.3 1
-0.5 1 0.4 1
-0.5 1 0.5 1
-0.5 1 0.6 1
-0.5 1 0.7 1
-0.5 1 0.8 1
-0.5 1 0.9 1
-0.5 1 1 1
-0.5 1 1.1 1
-0.5 1 1.2 1
-0.5 1 1.3 1
-0.5 1 1.4 1
-0.5 1 1.5 1
-0.5 1 1.6 1
-0.5 1 1.7 1
-0.5 1 1.8 1
-0.5 1 1.9 1
-0.5 1 2 1
-0.5 1 2.1 1
-0.5 1 2.2 1
-0.5 1 2.3 1
-0.5 1 2.4 1
-0.5 1 2.5 1
-0.5 1 2.6 1
-0.5 1 2.7 1
-0.5 1 2.8 1
-0.5 1 2.9 1
-0.5 1 3 1
-0.5 1 3.1 1
-0.5 1 3.2 1
-0.5 1 3.3 1
-0.5 1 3.4 1
-0.5 1 3.5 1
-0.5 1 3.6 1
-0.5 1 3.7 1
-0.5 1 3.8 1
-0.5 1 3.9 1
-0.5 1 4 1
-0.5 1 4.1 1
-0.5 1 4.2 1
-0.5 1 4.3 1
-0.5 1 4.4 1
-0.5 1 4.5 1
-0.5 1 4.6 1
-0.5 1 4.7 1
-0.5 1 4.8 1
-0.5 1 4.9 1
-0.5 1 5 1
-0.5 1 5.1 1
-0.5 1 5.2 1
-0.5 1 5.3 1
-0.5 1 5.4 1
-0.5 1 5.5 1
-0.5 1 5.6 1
-0.5 1 5.7 1
-0.5 1 5.8 1
-0.5 1 5.9 1
-0.5 1 6 1
-0.5 1 6.1 1
-0.5 1 6.2 1
-0.5 1 6.3 1
-0.5 1 6.4 1
-0.5 1 6.5 1
-0.5 1 6.6 1
-0.5 1 6.7 1
-0.5 1 6.8 1
-0.5 1 6.9 1
-0.5 1 7 1
-0.5 1 7.1 1
-0.5 1 7.2 1
-0.5 1 7.3 1
-0.5 1 7.4 1
-0.5 1 7.5 1
-0.5 1 7.6 1
-0.5 1 7.7 1
-0.5 1 7.8 1
-0.5 1 7.9 1
-0.5 1 8 1
-0.5 1 8.1 1
-0.5 1 8.2 1
-0.5 1 8.3 1
-0.5 1 8.4 1
-0.5 1 8.5 1
-0.5 1 8.6 1
-0.5 1 8.7 1
-0.5 1 8.8 1
-0.5 1 8.9 1
-0.5 1 9 1
-0.5 1 9.1 1
-0.5 1 9.2 1
-0.5 1 9.3 1
-0.5 1 9.4 1
-0.5 1 9.5 1
-0.5 1 9.6 1
-0.5 1 9.7 1
-0.5 1 9.8 1
-0.5 1 9.9 1
-0.5 1 10 1
0 0 0 0
0 0 0.1 0
0 0 0.2 0
0 0 0.3 0
0 0 0.4 0
0 0 0.5 0
0 0 0.6 0
0 0 0.7 0
0 0 0.8 0
0 0 0.9 0
0 0 1 0
0 0 1.1 0
0 0 1.2 0
0 0 1.3 0
0 0 1.4 0
0 0 1.5 0
0 0 1.6 0
0 0 1.7 0
0 0 1.8 0
0 0 1.9 0
0 0 2 0
0 0 2.1 0
0 0 2.2 0
0 0 2.3 0
0 0 2.4 0
0 0 2.5 0
0 0 2.6 0
0 0 2.7 0
0 0 2.8 0
0 0 2.9 0
0 0 3 0
0 0 3.1 0
0 0 3.2 0
0 0 3.3 0
0 0 3.4 0
0 0 3.5 0
0 0 3.6 0
0 0 3.7 0
0 0 3.8 0
0 0 3.9 0
0 0 4 0
0 0 4.1 0
0 0 4.2 0
0 0 4.3 0
0 0 4.4 0
0 0 4.5 0
0 0 4.6 0
0 0 4.7 0
0 0 4.8 0
0 0 4.9 0
0 0 5 0
0 0 5.1 0
0 0 5.2 0
0 0 5.3 0
0 0 5.4 0
0 0 5.5 0
0 0 5.6 0
0 0 5.7 0
0 0 5.8 0
0 0 5.9 0
0 0 6 0
0 0 6.1 0
0 0 6.2 0
0 0 6.3 0
0 0 6.4 0
0 0 6.5 0
0 0 6.6 0
0 0 6.7 0
0 0 6.8 0
0 0 6.9 0
0 0 7 0
0 0 7.1 0
0 0 7.2 0
0 0 7.3 0
0 0 7.4 0
0 0 7.5 0
0 0 7.6 0
0 0 7.7 0
0 0 7.8 0
0 0 7.9 0
0 0 8 0
0 0 8.1 0
0 0 8.2 0
0 0 8.3 0
0 0 8.4 0
0 0 8.5 0
0 0 8.6 0
0 0 8.7 0
0 0 8.8 0
0 0 8.9 0
0 0 9 0
0 0 9.1 0
0 0 9.2 0
0 0 9.3 0
0 0 9.4 0
0 0 9.5 0
0 0 9.6 0
0 0 9.7 0
0 0 9.8 0
0 0 9.9 0
0 0 10 0
0 0.1 0 0.1
0 0.1 0.1 0.1
0 0.1 0.2 0.1
0 0.1 0.3 0.1
0 0.1 0.4 0.1
0 0.1 0.5 0.1
0 0.1 0.6 0.1
0 0.1 0.7 0.1
0 0.1 0.8 0.1
0 0.1 0.9 0.1
0 0.1 1 0.1
0 0.1 1.1 0.1
0 0.1 1.2 0.1
0 0.1 1.3 0.1
0 0.1 1.4 0.1
0 0.1 1.5 0.1
0 0.1 1.6 0.1
0 0.1 1.7 0.1
0 0.1 1.8 0.1
0 0.1 1.9 0.1
0 0.1 2 0.1
0 0.1 2.1 0.1
0 0.1 2.2 0.1
0 0.1 2.3 0.1
0 0.1 2.4 0.1
0 0.1 2.5 0.1
0 0.1 2.6 0.1
0 0.1 2.7 0.1
0 0.1 2.8 0.1
0 0.1 2.9 0.1
0 0.1 3 0.1
0 0.1 3.1 0.1
0 0.1 3.2 0.1
0 0.1 3.3 0.1
0 0.1 3.4 0.1
0 0.1 3.5 0.1
0 0.1 3.6 0.1
0 0.1 3.7 0.1
0 0.1 3.8 0.1
0 0.1 3.9 0.1
0 0.1 4 0.1
0 0.1 4.1 0.1
0 0.1 4.2 0.1
0 0.1 4.3 0.1
0 0.1 4.4 0.1
0 0.1 4.5 0.1
0 0.1 4.6 0.1
0 0.1 4.7 0.1
0 0.1 4.8 0.1
0 0.1 4.9 0.1
0 0.1 5 0.1
0 0.1 5.1 0.1
0 0.1 5.2 0.1
0 0.1 5.3 0.1
0 0.1 5.4 0.1
0 0.1 5.5 0.1
0 0.1 5.6 0.1
0 0.1 5.7 0.1
0 0.1 5.8 0.1
0 0.1 5.9 0.1
0 0.1 6 0.1
0 0.1 6.1 0.1
0 0.1 6.2 0.1
0 0.1 6.3 0.1
0 0.1 6.4 0.1
0 0.1 6.5 0.1
0 0.1 6.6 0.1
0 0.1 6.7 0.1
0 0.1 6.8 0.1
0 0.1 6.9 0.1
0 0.1 7 0.1
0 0.1 7.1 0.1
0 0.1 7.2 0.1
0 0.1 7.3 0.1
0 0.1 7.4 0.1
0 0.1 7.5 0.1
0 0.1 7.6 0.1
0 0.1 7.7 0.1
0 0.1 7.8 0.1
0 0.1 7.9 0.1
0 0.1 8 0.1
0 0.1 8.1 0.1
0 0.1 8.2 0.1
0 0.1 8.3 0.1
0 0.1 8.4 0.1
0 0.1 8.5 0.1
0 0.1 8.6 0.1
0 0.1 8.7 0.1
0 0.1 8.8 0.1
0 0.1 8.9 0.1
0 0.1 9 0.1
0 0.1 9.1 0.1
0 0.1 9.2 0.1
0 0.1 9.3 0.1
0 0.1 9.4 0.1
0 0.1 9.5 0.1
0 0.1 9.6 0.1
0 0.1 9.7 0.1
0 0.1 9.8 0.1
0 0.1 9.9 0.1
0 0.1 10 0.1
0 0.2 0 0.2
0 0.2 0.1 0.2
0 0.2 0.2 0.2
0 0.2 0.3 0.2
0 0.2 0.4 0.2
0 0.2 0.5 0.2
0 0.2 0.6 0.2
0 0.2 0.7 0.2
0 0.2 0.8 0.2
0 0.2 0.9 0.2
0 0.2 1 0.2
0 0.2 1.1 0.2
0 0.2 1.2 0.2
0 0.2 1.3 0.2
0 0.2 1.4 0.2
0 0.2 1.5 0.2
0 0.2 1.6 0.2
0 0.2 1.7 0.2
0 0.2 1.8 0.2
0 0.2 1.9 0.2
0 0.2 2 0.2
0 0.2 2.1 0.2
0 0.2 2.2 0.2
0 0.2 2.3 0.2
0 0.2 2.4 0.2
0 0.2 2.5 0.2
0 0.2 2.6 0.2
0 0.2 2.7 0.2
0 0.2 2.8 0.2
0 0.2 2.9 0.2
0 0.2 3 0.2
0 0.2 3.1 0.2
0 0.2 3.2 0.2
0 0.2 3.3 0.2
0 0.2 3.4 0.2
0 0.2 3.5 0.2
0 0.2 3.6 0.2
0 0.2 3.7 0.2
0 0.2 3.8 0.2
0 0.2 3.9 0.2
0 0.2 4 0.2
0 0.2 4.1 0.2
0 0.2 4.2 0.2
0 0.2 4.3 0.2
0 0.2 4.4 0.2
0 0.2 4.5 0.2
0 0.2 4.6 0.2
0 0.2 4.7 0.2
0 0.2 4.8 0.2
0 0.2 4.9 0.2
0 0.2 5 0.2
0 0.2 5.1 0.2
0 0.2 5.2 0.2
0 0.2 5.3 0.2
0 0.2 5.4 0.2
0 0.2 5.5 0.2
0 0.2 5.6 0.2
0 0.2 5.7 0.2
0 0.2 5.8 0.2
0 0.2 5.9 0.2
0 0.2 6 0.2
0 0.2 6.1 0.2
0 0.2 6.2 0.2
0 0.2 6.3 0.2
0 0.2 6.4 0.2
0 0.2 6.5 0.2
0 0.2 6.6 0.2
0 0.2 6.7 0.2
0 0.2 6.8 0.2
0 0.2 6.9 0.2
0 0.2 7 0.2
0 0.2 7.1 0.2
0 0.2 7.2 0.2
0 0.2 7.3 0.2
0 0.2 7.4 0.2
0 0.2 7.5 0.2
0 0.2 7.6 0.2
0 0.2 7.7 0.2
0 0.2 7.8 0.2
0 0.2 7.9 0.2
0 0.2 8 0.2
0 0.2 8.1 0.2
0 0.2 8.2 0.2
0 0.2 8.3 0.2
0 0.2 8.4 0.2
0 0.2 8.5 0.2
0 0.2 8.6 0.2
0 0.2 8.7 0.2
0 0.2 8.8 0.2
0 0.2 8.9 0.2
0 0.2 9 0.2
0 0.2 9.1 0.2
0 0.2 9.2 0.2
0 0.2 9.3 0.2
0 0.2 9.4 0.2
0 0.2 9.5 0.2
0 0.2 9.6 0.2
0 0.2 9.7 0.2
0 0.2 9.8 0.2
0 0.2 9.9 0.2
0 0.2 10 0.2
0 0.3 0 0.3
0 0.3 0.1 0.3
0 0.3 0.2 0.3
0 0.3 0.3 0.3
0 0.3 0.4 0.3
0 0.3 0.5 0.3
0 0.3 0.6 0.3
0 0.3 0.7 0.3
0 0.3 0.8 0.3
0 0.3 0.9 0.3
0 0.3 1 0.3
0 0.3 1.1 0.3
0 0.3 1.2 0.3
0 0.3 1.3 0.3
0 0.3 1.4 0.3
0 0.3 1.5 0.3
0 0.3 1.6 0.3
0 0.3 1.7 0.3
0 0.3 1.8 0.3
0 0.3 1.9 0.3
0 0.3 2 0.3
0 0.3 2.1 0.3
0 0.3 2.2 0.3
0 0.3 2.3 0.3
0 0.3 2.4 0.3
0 0.3 2.5 0.3
0 0.3 2.6 0.3
0 0.3 2.7 0.3
0 0.3 2.8 0.3
0 0.3 2.9 0.3
0 0.3 3 0.3
0 0.3 3.1 0.3
0 0.3 3.2 0.3
0 0.3 3.3 0.3
0 0.3 3.4 0.3
0 0.3 3.5 0.3
0 0.3 3.6 0.3
0 0.3 3.7 0.3
0 0.3 3.8 0.3
0 0.3 3.9 0.3
0 0.3 4 0.3
0 0.3 4.1 0.3
0 0.3 4.2 0.3
0 0.3 4.3 0.3
0 0.3 4.4 0.3
0 0.3 4.5 0.3
0 0.3 4.6 0.3
0 0.3 4.7 0.3
0 0.3 4.8 0.3
0 0.3 4.9 0.3
0 0.3 5 0.3
0 0.3 5.1 0.3
0 0.3 5.2 0.3
0 0.3 5.3 0.3
0 0.3 5.4 0.3
0 0.3 5.5 0.3
0 0.3 5.6 0.3
0 0.3 5.7 0.3
0 0.3 5.8 0.3
0 0.3 5.9 0.3
0 0.3 6 0.3
0 0.3 6.1 0.3
0 0.3 6.2 0.3
0 0.3 6.3 0.3
0 0.3 6.4 0.3
0 0.3 6.5 0.3
0 0.3 6.6 0.3
0 0.3 6.7 0.3
0 0.3 6.8 0.3
0 0.3 6.9 0.3
0 0.3 7 0.3
0 0.3 7.1 0.3
0 0.3 7.2 0.3
0 0.3 7.3 0.3
0 0.3 7.4 0.3
0 0.3 7.5 0.3
0 0.3 7.6 0.3
0 0.3 7.7 0.3
0 0.3 7.8 0.3
0 0.3 7.9 0.3
0 0.3 8 0.3
0 0.3 8.1 0.3
0 0.3 8.2 0.3
0 0.3 8.3 0.3
0 0.3 8.4 0.3
0 0.3 8.5 0.3
0 0.3 8.6 0.3
0 0.3 8.7 0.3
0 0.3 8.8 0.3
0 0.3 8.9 0.3
0 0.3 9 0.3
0 0.3 9.1 0.3
0 0.3 9.2 0.3
0 0.3 9.3 0.3
0 0.3 9.4 0.3
0 0.3 9.5 0.3
0 0.3 9.6 0.3
0 0.3 9.7 0.3
0 0.3 9.8 0.3
0 0.3 9.9 0.3
0 0.3 10 0.3
0 0.4 0 0.4
0 0.4 0.1 0.4
0 0.4 0.2 0.4
0 0.4 0.3 0.4
0 0.4 0.4 0.4
0 0.4 0.5 0.4
0 0.4 0.6 0.4
0 0.4 0.7 0.4
0 0.4 0.8 0.4
0 0.4 0.9 0.4
0 0.4 1 0.4
0 0.4 1.1 0.4
0 0.4 1.2 0.4
0 0.4 1.3 0.4
