Time nR nF
47.38 188.225 78.9392
47.39 188.207 78.8232
47.4 188.19 78.7072
47.41 188.173 78.5914
47.42 188.158 78.4757
47.43 188.143 78.3601
47.44 188.13 78.2446
47.45 188.117 78.1293
47.46 188.105 78.0141
47.47 188.094 77.899
47.48 188.084 77.7841
47.49 188.074 77.6693
47.5 188.066 77.5547
47.51 188.058 77.4402
47.52 188.052 77.3258
47.53 188.046 77.2116
47.54 188.041 77.0975
47.55 188.037 76.9836
47.56 188.033 76.8699
47.57 188.031 76.7563
47.58 188.03 76.6429
47.59 188.029 76.5296
47.6 188.029 76.4165
47.61 188.03 76.3036
47.62 188.032 76.1909
47.63 188.035 76.0783
47.64 188.038 75.9659
47.65 188.043 75.8537
47.66 188.048 75.7416
47.67 188.054 75.6298
47.68 188.061 75.5181
47.69 188.069 75.4066
47.7 188.077 75.2953
47.71 188.087 75.1842
47.72 188.097 75.0733
47.73 188.108 74.9625
47.74 188.12 74.852
47.75 188.132 74.7417
47.76 188.146 74.6316
47.77 188.16 74.5217
47.78 188.175 74.4119
47.79 188.191 74.3024
47.8 188.208 74.1932
47.81 188.226 74.0841
47.82 188.244 73.9752
47.83 188.263 73.8665
47.84 188.283 73.7581
47.85 188.304 73.6499
47.86 188.326 73.5419
47.87 188.348 73.4341
47.88 188.371 73.3266
47.89 188.395 73.2193
47.9 188.42 73.1122
47.91 188.445 73.0053
47.92 188.472 72.8987
47.93 188.499 72.7923
47.94 188.527 72.6861
47.95 188.555 72.5802
47.96 188.585 72.4745
47.97 188.615 72.3691
47.98 188.646 72.2638
47.99 188.678 72.1589
48 188.71 72.0542
48.01 188.743 71.9497
48.02 188.777 71.8455
48.03 188.812 71.7415
48.04 188.848 71.6378
48.05 188.884 71.5343
48.06 188.921 71.4311
48.07 188.959 71.3281
48.08 188.998 71.2254
48.09 189.037 71.123
48.1 189.077 71.0208
48.11 189.118 70.9189
48.12 189.159 70.8172
48.13 189.202 70.7158
48.14 189.245 70.6147
48.15 189.288 70.5139
48.16 189.333 70.4133
48.17 189.378 70.3129
48.18 189.424 70.2129
48.19 189.47 70.1131
48.2 189.518 70.0136
48.21 189.566 69.9144
48.22 189.615 69.8154
48.23 189.664 69.7167
48.24 189.715 69.6183
48.25 189.765 69.5202
48.26 189.817 69.4224
48.27 189.87 69.3248
48.28 189.923 69.2275
48.29 189.976 69.1306
48.3 190.031 69.0338
48.31 190.086 68.9374
48.32 190.142 68.8413
48.33 190.198 68.7455
48.34 190.256 68.6499
48.35 190.314 68.5546
48.36 190.372 68.4597
48.37 190.432 68.365
48.38 190.492 68.2706
48.39 190.552 68.1765
48.4 190.614 68.0827
48.41 190.676 67.9892
48.42 190.738 67.896
48.43 190.802 67.8031
48.44 190.866 67.7105
48.45 190.93 67.6182
48.46 190.996 67.5262
48.47 191.062 67.4345
48.48 191.128 67.3431
48.49 191.196 67.2521
48.5 191.264 67.1613
48.51 191.332 67.0708
48.52 191.402 66.9806
48.53 191.472 66.8908
48.54 191.542 66.8012
48.55 191.614 66.712
48.56 191.685 66.623
48.57 191.758 66.5344
48.58 191.831 66.4461
48.59 191.905 66.3581
48.6 191.979 66.2704
48.61 192.054 66.183
48.62 192.13 66.096
48.63 192.206 66.0092
48.64 192.283 65.9228
48.65 192.361 65.8367
48.66 192.439 65.7509
48.67 192.518 65.6654
48.68 192.597 65.5802
48.69 192.677 65.4954
48.7 192.758 65.4109
48.71 192.839 65.3267
48.72 192.921 65.2428
48.73 193.003 65.1592
48.74 193.086 65.076
48.75 193.17 64.9931
48.76 193.254 64.9105
48.77 193.339 64.8282
48.78 193.424 64.7463
48.79 193.51 64.6647
48.8 193.597 64.5834
48.81 193.684 64.5024
48.82 193.772 64.4218
48.83 193.86 64.3415
48.84 193.949 64.2615
48.85 194.038 64.1819
48.86 194.128 64.1025
48.87 194.219 64.0236
48.88 194.31 63.9449
48.89 194.402 63.8666
48.9 194.494 63.7886
48.91 194.587 63.7109
48.92 194.681 63.6335
48.93 194.774 63.5565
48.94 194.869 63.4799
48.95 194.964 63.4035
48.96 195.06 63.3275
48.97 195.156 63.2518
48.98 195.253 63.1765
48.99 195.35 63.1015
49 195.448 63.0268
49.01 195.546 62.9525
49.02 195.645 62.8785
49.03 195.744 62.8048
49.04 195.844 62.7315
49.05 195.945 62.6585
49.06 196.045 62.5858
49.07 196.147 62.5135
49.08 196.249 62.4415
49.09 196.351 62.3699
49.1 196.455 62.2986
49.11 196.558 62.2276
49.12 196.662 62.157
49.13 196.767 62.0867
49.14 196.872 62.0168
49.15 196.977 61.9472
49.16 197.083 61.8779
49.17 197.19 61.809
49.18 197.297 61.7404
49.19 197.405 61.6721
49.2 197.513 61.6042
49.21 197.621 61.5367
49.22 197.73 61.4695
49.23 197.84 61.4026
49.24 197.95 61.336
49.25 198.06 61.2698
49.26 198.171 61.204
49.27 198.282 61.1385
49.28 198.394 61.0733
49.29 198.507 61.0085
49.3 198.62 60.944
49.31 198.733 60.8799
49.32 198.847 60.8161
49.33 198.961 60.7526
49.34 199.075 60.6895
49.35 199.19 60.6268
49.36 199.306 60.5643
49.37 199.422 60.5023
49.38 199.538 60.4405
49.39 199.655 60.3792
49.4 199.773 60.3181
49.41 199.89 60.2574
49.42 200.009 60.1971
49.43 200.127 60.1371
49.44 200.246 60.0774
49.45 200.366 60.0181
49.46 200.486 59.9591
49.47 200.606 59.9005
49.48 200.727 59.8422
49.49 200.848 59.7843
49.5 200.97 59.7267
49.51 201.092 59.6695
49.52 201.214 59.6126
49.53 201.337 59.556
49.54 201.46 59.4998
49.55 201.584 59.444
49.56 201.708 59.3885
49.57 201.832 59.3333
49.58 201.957 59.2785
49.59 202.082 59.2241
49.6 202.208 59.1699
49.61 202.334 59.1162
49.62 202.46 59.0627
49.63 202.587 59.0097
49.64 202.714 58.9569
49.65 202.842 58.9046
49.66 202.97 58.8525
49.67 203.098 58.8008
49.68 203.227 58.7495
49.69 203.356 58.6985
49.7 203.485 58.6479
49.71 203.615 58.5976
49.72 203.745 58.5476
49.73 203.875 58.498
49.74 204.006 58.4487
49.75 204.137 58.3998
49.76 204.269 58.3513
49.77 204.4 58.3031
49.78 204.533 58.2552
49.79 204.665 58.2077
49.8 204.798 58.1605
49.81 204.931 58.1137
49.82 205.065 58.0672
49.83 205.199 58.0211
49.84 205.333 57.9753
49.85 205.467 57.9298
49.86 205.602 57.8848
49.87 205.737 57.84
49.88 205.873 57.7956
49.89 206.009 57.7516
49.9 206.145 57.7079
49.91 206.281 57.6645
49.92 206.418 57.6215
49.93 206.555 57.5789
49.94 206.692 57.5366
49.95 206.83 57.4946
49.96 206.968 57.453
49.97 207.106 57.4117
49.98 207.244 57.3708
49.99 207.383 57.3302
50 207.522 57.29
50.01 207.662 57.2501
50.02 207.801 57.2106
50.03 207.941 57.1714
50.04 208.081 57.1326
50.05 208.222 57.0941
50.06 208.362 57.0559
50.07 208.503 57.0181
50.08 208.645 56.9807
50.09 208.786 56.9436
50.1 208.928 56.9068
50.11 209.07 56.8704
50.12 209.212 56.8344
50.13 209.355 56.7986
50.14 209.497 56.7633
50.15 209.64 56.7282
50.16 209.784 56.6936
50.17 209.927 56.6592
50.18 210.071 56.6252
50.19 210.215 56.5916
50.2 210.359 56.5583
50.21 210.503 56.5253
50.22 210.648 56.4927
50.23 210.793 56.4605
50.24 210.938 56.4286
50.25 211.083 56.397
50.26 211.229 56.3658
50.27 211.374 56.3349
50.28 211.52 56.3044
50.29 211.666 56.2742
50.3 211.813 56.2443
50.31 211.959 56.2148
50.32 212.106 56.1857
50.33 212.253 56.1569
50.34 212.4 56.1284
50.35 212.547 56.1003
50.36 212.694 56.0725
50.37 212.842 56.0451
50.38 212.99 56.018
50.39 213.138 55.9913
50.4 213.286 55.9649
50.41 213.434 55.9388
50.42 213.583 55.9131
50.43 213.731 55.8878
50.44 213.88 55.8627
50.45 214.029 55.8381
50.46 214.178 55.8137
50.47 214.327 55.7898
50.48 214.477 55.7661
50.49 214.626 55.7428
50.5 214.776 55.7198
50.51 214.926 55.6972
50.52 215.076 55.675
50.53 215.226 55.653
50.54 215.376 55.6314
50.55 215.527 55.6102
50.56 215.677 55.5893
50.57 215.828 55.5687
50.58 215.979 55.5485
50.59 216.129 55.5286
50.6 216.28 55.5091
50.61 216.431 55.4899
50.62 216.583 55.4711
50.63 216.734 55.4526
50.64 216.885 55.4344
50.65 217.037 55.4166
50.66 217.188 55.3991
50.67 217.34 55.382
50.68 217.492 55.3652
50.69 217.644 55.3487
50.7 217.795 55.3326
50.71 217.947 55.3168
50.72 218.1 55.3014
50.73 218.252 55.2863
50.74 218.404 55.2715
50.75 218.556 55.2571
50.76 218.709 55.243
50.77 218.861 55.2293
50.78 219.013 55.2159
50.79 219.166 55.2029
50.8 219.319 55.1902
50.81 219.471 55.1778
50.82 219.624 55.1658
50.83 219.777 55.1541
50.84 219.929 55.1427
50.85 220.082 55.1317
50.86 220.235 55.121
50.87 220.388 55.1107
50.88 220.541 55.1007
50.89 220.694 55.091
50.9 220.846 55.0817
50.91 220.999 55.0727
50.92 221.152 55.0641
50.93 221.305 55.0558
50.94 221.458 55.0478
50.95 221.611 55.0402
50.96 221.764 55.0329
50.97 221.917 55.0259
50.98 222.07 55.0193
50.99 222.223 55.013
51 222.376 55.0071
51.01 222.529 55.0015
51.02 222.682 54.9962
51.03 222.835 54.9913
51.04 222.988 54.9867
51.05 223.141 54.9824
51.06 223.294 54.9785
51.07 223.446 54.9749
51.08 223.599 54.9717
51.09 223.752 54.9688
51.1 223.905 54.9662
51.11 224.057 54.9639
51.12 224.21 54.962
51.13 224.362 54.9605
51.14 224.515 54.9592
51.15 224.667 54.9583
51.16 224.82 54.9578
51.17 224.972 54.9575
51.18 225.124 54.9577
51.19 225.276 54.9581
51.2 225.428 54.9589
51.21 225.58 54.96
51.22 225.732 54.9614
51.23 225.884 54.9632
51.24 226.036 54.9653
51.25 226.188 54.9677
51.26 226.339 54.9705
51.27 226.491 54.9736
51.28 226.642 54.9771
51.29 226.793 54.9809
51.3 226.945 54.985
51.31 227.096 54.9894
51.32 227.247 54.9942
51.33 227.397 54.9993
51.34 227.548 55.0047
51.35 227.699 55.0105
51.36 227.849 55.0166
51.37 227.999 55.023
51.38 228.15 55.0298
51.39 228.3 55.0369
51.4 228.45 55.0443
51.41 228.599 55.0521
51.42 228.749 55.0602
51.43 228.899 55.0686
51.44 229.048 55.0774
51.45 229.197 55.0865
51.46 229.346 55.0959
51.47 229.495 55.1056
51.48 229.644 55.1157
51.49 229.792 55.1261
51.5 229.941 55.1368
51.51 230.089 55.1479
51.52 230.237 55.1593
51.53 230.385 55.171
51.54 230.532 55.183
51.55 230.68 55.1954
51.56 230.827 55.2081
51.57 230.974 55.2211
51.58 231.121 55.2345
51.59 231.268 55.2482
51.6 231.414 55.2622
51.61 231.56 55.2765
51.62 231.706 55.2912
51.63 231.852 55.3062
51.64 231.998 55.3215
51.65 232.143 55.3372
51.66 232.288 55.3532
51.67 232.433 55.3695
51.68 232.578 55.3861
51.69 232.722 55.403
51.7 232.867 55.4203
51.71 233.011 55.4379
51.72 233.154 55.4558
51.73 233.298 55.4741
51.74 233.441 55.4927
51.75 233.584 55.5116
51.76 233.727 55.5308
51.77 233.869 55.5503
51.78 234.012 55.5702
51.79 234.153 55.5904
51.8 234.295 55.6109
51.81 234.437 55.6317
51.82 234.578 55.6529
51.83 234.718 55.6744
51.84 234.859 55.6962
51.85 234.999 55.7183
51.86 235.139 55.7408
51.87 235.279 55.7635
51.88 235.418 55.7866
51.89 235.557 55.81
51.9 235.696 55.8337
51.91 235.835 55.8578
51.92 235.973 55.8822
51.93 236.111 55.9069
51.94 236.248 55.9319
51.95 236.385 55.9572
51.96 236.522 55.9828
51.97 236.659 56.0088
51.98 236.795 56.0351
51.99 236.931 56.0617
52 237.067 56.0886
52.01 237.202 56.1158
52.02 237.337 56.1434
52.03 237.471 56.1712
52.04 237.605 56.1994
52.05 237.739 56.2279
52.06 237.873 56.2567
52.07 238.006 56.2858
52.08 238.139 56.3153
52.09 238.271 56.345
52.1 238.403 56.3751
52.11 238.535 56.4055
52.12 238.666 56.4362
52.13 238.797 56.4672
52.14 238.927 56.4985
52.15 239.057 56.5301
52.16 239.187 56.5621
52.17 239.317 56.5943
52.18 239.445 56.6269
52.19 239.574 56.6597
52.2 239.702 56.6929
52.21 239.83 56.7264
52.22 239.957 56.7602
52.23 240.084 56.7943
52.24 240.211 56.8288
52.25 240.337 56.8635
52.26 240.462 56.8985
52.27 240.588 56.9339
52.28 240.713 56.9695
52.29 240.837 57.0055
52.3 240.961 57.0418
52.31 241.084 57.0783
52.32 241.207 57.1152
52.33 241.33 57.1524
52.34 241.452 57.1899
52.35 241.574 57.2277
52.36 241.695 57.2657
52.37 241.816 57.3041
52.38 241.937 57.3428
52.39 242.056 57.3818
52.4 242.176 57.4211
52.41 242.295 57.4607
52.42 242.413 57.5006
52.43 242.531 57.5408
52.44 242.649 57.5813
52.45 242.766 57.6221
52.46 242.883 57.6632
52.47 242.999 57.7046
52.48 243.114 57.7463
52.49 243.23 57.7883
52.5 243.344 57.8306
52.51 243.458 57.8732
52.52 243.572 57.9161
52.53 243.685 57.9592
52.54 243.798 58.0027
52.55 243.91 58.0465
52.56 244.021 58.0905
52.57 244.133 58.1348
52.58 244.243 58.1795
52.59 244.353 58.2244
52.6 244.463 58.2696
52.61 244.572 58.3151
52.62 244.68 58.3609
52.63 244.788 58.407
52.64 244.895 58.4534
52.65 245.002 58.5001
52.66 245.109 58.547
52.67 245.214 58.5942
52.68 245.319 58.6418
52.69 245.424 58.6896
52.7 245.528 58.7377
52.71 245.632 58.786
52.72 245.735 58.8347
52.73 245.837 58.8836
52.74 245.939 58.9328
52.75 246.04 58.9823
52.76 246.141 59.0321
52.77 246.241 59.0822
52.78 246.341 59.1325
52.79 246.44 59.1831
52.8 246.538 59.234
52.81 246.636 59.2852
52.82 246.733 59.3366
52.83 246.83 59.3884
52.84 246.926 59.4404
52.85 247.021 59.4926
52.86 247.116 59.5452
52.87 247.21 59.598
52.88 247.304 59.6511
52.89 247.397 59.7044
52.9 247.49 59.758
52.91 247.581 59.8119
52.92 247.673 59.8661
52.93 247.763 59.9205
52.94 247.853 59.9752
52.95 247.942 60.0302
52.96 248.031 60.0854
52.97 248.119 60.1409
52.98 248.207 60.1966
52.99 248.294 60.2526
53 248.38 60.3089
53.01 248.465 60.3654
53.02 248.55 60.4222
53.03 248.634 60.4793
53.04 248.718 60.5366
53.05 248.801 60.5941
53.06 248.883 60.6519
53.07 248.965 60.71
53.08 249.046 60.7683
53.09 249.127 60.8269
53.1 249.206 60.8857
53.11 249.285 60.9448
53.12 249.364 61.0041
53.13 249.441 61.0637
53.14 249.518 61.1235
53.15 249.595 61.1836
53.16 249.671 61.2439
53.17 249.746 61.3045
53.18 249.82 61.3653
53.19 249.894 61.4263
53.2 249.967 61.4876
53.21 250.039 61.5491
53.22 250.111 61.6109
53.23 250.181 61.6729
53.24 250.252 61.7351
53.25 250.321 61.7976
53.26 250.39 61.8603
53.27 250.458 61.9233
53.28 250.526 61.9864
53.29 250.593 62.0498
53.3 250.659 62.1135
53.31 250.724 62.1773
53.32 250.789 62.2414
53.33 250.853 62.3058
53.34 250.916 62.3703
53.35 250.978 62.4351
53.36 251.04 62.5001
53.37 251.101 62.5653
53.38 251.162 62.6307
53.39 251.221 62.6963
53.4 251.28 62.7622
53.41 251.338 62.8283
53.42 251.396 62.8946
53.43 251.453 62.9611
53.44 251.509 63.0278
53.45 251.564 63.0948
53.46 251.619 63.1619
53.47 251.672 63.2293
53.48 251.726 63.2968
53.49 251.778 63.3646
53.5 251.83 63.4326
53.51 251.88 63.5008
53.52 251.931 63.5691
53.53 251.98 63.6377
53.54 252.029 63.7065
53.55 252.077 63.7755
53.56 252.124 63.8446
53.57 252.17 63.914
53.58 252.216 63.9836
53.59 252.261 64.0533
53.6 252.305 64.1232
53.61 252.348 64.1934
53.62 252.391 64.2637
53.63 252.433 64.3342
53.64 252.474 64.4049
53.65 252.514 64.4757
53.66 252.554 64.5468
53.67 252.593 64.618
53.68 252.631 64.6894
53.69 252.668 64.761
53.7 252.705 64.8328
53.71 252.741 64.9047
53.72 252.776 64.9768
53.73 252.81 65.0491
53.74 252.843 65.1215
53.75 252.876 65.1942
53.76 252.908 65.2669
53.77 252.939 65.3399
53.78 252.97 65.413
53.79 252.999 65.4862
53.8 253.028 65.5597
53.81 253.056 65.6332
53.82 253.083 65.707
53.83 253.11 65.7809
53.84 253.136 65.8549
53.85 253.161 65.9291
53.86 253.185 66.0034
53.87 253.208 66.0779
53.88 253.231 66.1525
53.89 253.253 66.2273
53.9 253.274 66.3022
53.91 253.294 66.3773
53.92 253.313 66.4525
53.93 253.332 66.5278
53.94 253.35 66.6033
53.95 253.367 66.6789
53.96 253.384 66.7546
53.97 253.399 66.8304
53.98 253.414 66.9064
53.99 253.428 66.9825
54 253.441 67.0587
54.01 253.453 67.1351
54.02 253.465 67.2116
54.03 253.476 67.2881
54.04 253.486 67.3648
54.05 253.495 67.4417
54.06 253.503 67.5186
54.07 253.511 67.5956
54.08 253.518 67.6728
54.09 253.524 67.75
54.1 253.529 67.8274
54.11 253.534 67.9048
54.12 253.538 67.9824
54.13 253.54 68.06
54.14 253.543 68.1378
54.15 253.544 68.2156
54.16 253.544 68.2935
54.17 253.544 68.3715
54.18 253.543 68.4497
54.19 253.541 68.5278
54.2 253.539 68.6061
54.21 253.535 68.6845
54.22 253.531 68.7629
54.23 253.526 68.8414
54.24 253.52 68.92
54.25 253.514 68.9987
54.26 253.506 69.0774
54.27 253.498 69.1562
54.28 253.489 69.2351
54.29 253.479 69.314
54.3 253.469 69.393
54.31 253.458 69.472
54.32 253.445 69.5512
54.33 253.433 69.6303
54.34 253.419 69.7095
54.35 253.404 69.7888
54.36 253.389 69.8681
54.37 253.373 69.9475
54.38 253.356 70.0269
54.39 253.339 70.1063
54.4 253.32 70.1858
54.41 253.301 70.2654
54.42 253.281 70.3449
54.43 253.261 70.4245
54.44 253.239 70.5041
54.45 253.217 70.5838
54.46 253.194 70.6635
54.47 253.17 70.7432
54.48 253.146 70.8229
54.49 253.12 70.9026
54.5 253.094 70.9824
54.51 253.067 71.0622
54.52 253.039 71.142
54.53 253.011 71.2217
54.54 252.982 71.3015
54.55 252.952 71.3814
54.56 252.921 71.4612
54.57 252.89 71.541
54.58 252.857 71.6208
54.59 252.824 71.7006
54.6 252.791 71.7804
54.61 252.756 71.8602
54.62 252.721 71.9399
54.63 252.685 72.0197
54.64 252.648 72.0995
54.65 252.61 72.1792
54.66 252.572 72.2589
54.67 252.533 72.3386
54.68 252.493 72.4182
54.69 252.452 72.4978
54.7 252.411 72.5774
54.71 252.369 72.657
54.72 252.326 72.7365
54.73 252.283 72.816
54.74 252.238 72.8954
54.75 252.193 72.9748
54.76 252.148 73.0542
54.77 252.101 73.1335
54.78 252.054 73.2128
54.79 252.006 73.292
54.8 251.957 73.3711
54.81 251.908 73.4502
54.82 251.858 73.5292
54.83 251.807 73.6082
54.84 251.755 73.6871
54.85 251.703 73.7659
54.86 251.65 73.8447
54.87 251.596 73.9233
54.88 251.542 74.0019
54.89 251.487 74.0805
54.9 251.431 74.1589
54.91 251.374 74.2373
54.92 251.317 74.3155
54.93 251.259 74.3937
54.94 251.201 74.4718
54.95 251.141 74.5498
54.96 251.081 74.6277
54.97 251.02 74.7055
54.98 250.959 74.7832
54.99 250.897 74.8608
55 250.834 74.9383
55.01 250.771 75.0157
55.02 250.706 75.093
55.03 250.642 75.1701
55.04 250.576 75.2472
55.05 250.51 75.3241
55.06 250.443 75.4009
55.07 250.376 75.4776
55.08 250.307 75.5541
55.09 250.239 75.6305
55.1 250.169 75.7068
55.11 250.099 75.783
55.12 250.028 75.859
55.13 249.957 75.9349
55.14 249.885 76.0106
55.15 249.812 76.0862
55.16 249.738 76.1616
55.17 249.664 76.2369
55.18 249.59 76.312
55.19 249.514 76.387
55.2 249.438 76.4619
55.21 249.362 76.5365
55.22 249.285 76.611
55.23 249.207 76.6854
55.24 249.129 76.7595
55.25 249.049 76.8335
55.26 248.97 76.9073
55.27 248.89 76.981
55.28 248.809 77.0545
55.29 248.727 77.1278
55.3 248.645 77.2009
55.31 248.563 77.2738
55.32 248.479 77.3465
55.33 248.395 77.4191
55.34 248.311 77.4914
55.35 248.226 77.5636
55.36 248.14 77.6355
55.37 248.054 77.7073
55.38 247.967 77.7789
55.39 247.88 77.8502
55.4 247.792 77.9214
55.41 247.704 77.9923
55.42 247.615 78.063
55.43 247.525 78.1335
55.44 247.435 78.2038
55.45 247.344 78.2739
55.46 247.253 78.3437
55.47 247.161 78.4134
55.48 247.069 78.4828
55.49 246.976 78.5519
55.5 246.883 78.6209
55.51 246.789 78.6896
55.52 246.695 78.758
55.53 246.6 78.8262
55.54 246.504 78.8942
55.55 246.408 78.962
55.56 246.312 79.0295
55.57 246.215 79.0967
55.58 246.117 79.1637
55.59 246.019 79.2304
55.6 245.921 79.2969
55.61 245.822 79.3632
55.62 245.722 79.4291
55.63 245.622 79.4948
55.64 245.522 79.5603
55.65 245.421 79.6255
55.66 245.32 79.6904
55.67 245.218 79.755
55.68 245.116 79.8194
55.69 245.013 79.8834
55.7 244.91 79.9472
55.71 244.806 80.0108
55.72 244.702 80.074
55.73 244.597 80.137
55.74 244.492 80.1997
55.75 244.387 80.262
55.76 244.281 80.3241
55.77 244.174 80.3859
55.78 244.068 80.4474
55.79 243.961 80.5087
55.8 243.853 80.5696
55.81 243.745 80.6302
55.82 243.637 80.6905
55.83 243.528 80.7505
55.84 243.419 80.8102
55.85 243.309 80.8695
55.86 243.199 80.9286
55.87 243.089 80.9874
55.88 242.978 81.0458
55.89 242.867 81.1039
55.9 242.755 81.1617
55.91 242.643 81.2192
55.92 242.531 81.2764
55.93 242.418 81.3332
55.94 242.305 81.3897
55.95 242.192 81.4459
55.96 242.078 81.5017
55.97 241.964 81.5572
55.98 241.85 81.6124
55.99 241.735 81.6672
56 241.62 81.7217
56.01 241.504 81.7759
56.02 241.389 81.8297
56.03 241.273 81.8832
56.04 241.156 81.9363
56.05 241.04 81.9891
56.06 240.923 82.0415
56.07 240.805 82.0936
56.08 240.688 82.1453
56.09 240.57 82.1967
56.1 240.452 82.2477
56.11 240.333 82.2983
56.12 240.214 82.3486
56.13 240.095 82.3986
56.14 239.976 82.4481
56.15 239.856 82.4973
56.16 239.736 82.5462
56.17 239.616 82.5947
56.18 239.496 82.6428
56.19 239.375 82.6905
56.2 239.254 82.7379
56.21 239.133 82.7848
56.22 239.012 82.8315
56.23 238.89 82.8777
56.24 238.768 82.9236
56.25 238.646 82.969
56.26 238.524 83.0141
56.27 238.402 83.0588
56.28 238.279 83.1032
56.29 238.156 83.1471
56.3 238.033 83.1907
56.31 237.909 83.2339
56.32 237.786 83.2766
56.33 237.662 83.319
56.34 237.538 83.361
56.35 237.414 83.4027
56.36 237.29 83.4439
56.37 237.165 83.4847
56.38 237.041 83.5251
56.39 236.916 83.5652
56.4 236.791 83.6048
56.41 236.666 83.644
56.42 236.54 83.6828
56.43 236.415 83.7213
56.44 236.289 83.7593
56.45 236.164 83.7969
56.46 236.038 83.8341
56.47 235.912 83.8709
56.48 235.786 83.9073
56.49 235.659 83.9433
56.5 235.533 83.9789
56.51 235.406 84.0141
56.52 235.28 84.0489
56.53 235.153 84.0832
56.54 235.026 84.1172
56.55 234.899 84.1507
56.56 234.772 84.1838
56.57 234.645 84.2165
56.58 234.518 84.2488
56.59 234.391 84.2807
56.6 234.263 84.3121
56.61 234.136 84.3431
56.62 234.009 84.3738
56.63 233.881 84.4039
56.64 233.753 84.4337
56.65 233.626 84.4631
56.66 233.498 84.492
56.67 233.37 84.5205
56.68 233.242 84.5486
56.69 233.114 84.5763
56.7 232.987 84.6035
56.71 232.859 84.6303
56.72 232.731 84.6567
56.73 232.603 84.6827
56.74 232.475 84.7082
56.75 232.347 84.7333
56.76 232.219 84.758
56.77 232.09 84.7823
56.78 231.962 84.8061
56.79 231.834 84.8295
56.8 231.706 84.8525
56.81 231.578 84.875
56.82 231.45 84.8971
56.83 231.322 84.9188
56.84 231.194 84.9401
56.85 231.066 84.9609
56.86 230.938 84.9813
56.87 230.81 85.0013
56.88 230.683 85.0208
56.89 230.555 85.0399
56.9 230.427 85.0586
56.91 230.299 85.0769
56.92 230.171 85.0947
56.93 230.044 85.1121
56.94 229.916 85.129
56.95 229.789 85.1456
56.96 229.661 85.1617
56.97 229.534 85.1773
56.98 229.407 85.1926
56.99 229.279 85.2074
57 229.152 85.2217
57.01 229.025 85.2357
57.02 228.898 85.2492
57.03 228.771 85.2622
57.04 228.645 85.2749
57.05 228.518 85.2871
57.06 228.391 85.2989
57.07 228.265 85.3103
57.08 228.139 85.3212
57.09 228.012 85.3317
57.1 227.886 85.3417
57.11 227.76 85.3514
57.12 227.634 85.3606
57.13 227.509 85.3694
57.14 227.383 85.3777
57.15 227.258 85.3856
57.16 227.132 85.3931
57.17 227.007 85.4002
57.18 226.882 85.4069
57.19 226.757 85.4131
57.2 226.633 85.4189
57.21 226.508 85.4242
57.22 226.384 85.4292
57.23 226.259 85.4337
57.24 226.135 85.4378
57.25 226.012 85.4414
57.26 225.888 85.4447
57.27 225.764 85.4475
57.28 225.641 85.4499
57.29 225.518 85.4519
57.3 225.395 85.4535
57.31 225.272 85.4546
57.32 225.15 85.4553
57.33 225.027 85.4556
57.34 224.905 85.4555
57.35 224.783 85.455
57.36 224.661 85.454
57.37 224.54 85.4527
57.38 224.418 85.4509
57.39 224.297 85.4487
57.4 224.176 85.4461
57.41 224.056 85.443
57.42 223.935 85.4396
57.43 223.815 85.4358
57.44 223.695 85.4315
57.45 223.575 85.4269
57.46 223.456 85.4218
57.47 223.337 85.4163
57.48 223.218 85.4104
57.49 223.099 85.4041
57.5 222.981 85.3974
57.51 222.862 85.3903
57.52 222.744 85.3828
57.53 222.627 85.3749
57.54 222.509 85.3666
57.55 222.392 85.3579
57.56 222.275 85.3488
57.57 222.158 85.3393
57.58 222.042 85.3294
57.59 221.926 85.3191
57.6 221.81 85.3084
57.61 221.695 85.2973
57.62 221.58 85.2859
57.63 221.465 85.274
57.64 221.35 85.2617
57.65 221.236 85.2491
57.66 221.122 85.2361
57.67 221.008 85.2227
57.68 220.894 85.2089
57.69 220.781 85.1947
57.7 220.668 85.1801
57.71 220.556 85.1652
57.72 220.444 85.1498
57.73 220.332 85.1341
57.74 220.22 85.118
57.75 220.109 85.1016
57.76 219.998 85.0847
57.77 219.888 85.0675
57.78 219.777 85.0499
57.79 219.667 85.032
57.8 219.558 85.0137
57.81 219.449 84.995
57.82 219.34 84.9759
57.83 219.231 84.9565
57.84 219.123 84.9367
57.85 219.015 84.9166
57.86 218.908 84.8961
57.87 218.8 84.8752
57.88 218.694 84.854
57.89 218.587 84.8324
57.9 218.481 84.8104
57.91 218.375 84.7881
57.92 218.27 84.7655
57.93 218.165 84.7425
57.94 218.06 84.7192
57.95 217.956 84.6955
57.96 217.852 84.6714
57.97 217.748 84.6471
57.98 217.645 84.6223
57.99 217.543 84.5973
58 217.44 84.5719
58.01 217.338 84.5461
58.02 217.236 84.52
58.03 217.135 84.4936
58.04 217.034 84.4669
58.05 216.934 84.4398
58.06 216.834 84.4124
58.07 216.734 84.3847
58.08 216.635 84.3566
58.09 216.536 84.3282
58.1 216.437 84.2995
58.11 216.339 84.2705
58.12 216.242 84.2411
58.13 216.144 84.2114
58.14 216.047 84.1814
58.15 215.951 84.1511
58.16 215.855 84.1205
58.17 215.759 84.0896
58.18 215.664 84.0584
58.19 215.569 84.0268
58.2 215.475 83.995
58.21 215.381 83.9628
58.22 215.287 83.9304
