Time nR nF
50.77 1494.98 435.594
50.78 1494.43 438.193
50.79 1493.84 440.804
50.8 1493.21 443.428
50.81 1492.54 446.065
50.82 1491.84 448.714
50.83 1491.09 451.376
50.84 1490.3 454.05
50.85 1489.48 456.737
50.86 1488.61 459.435
50.87 1487.71 462.145
50.88 1486.77 464.867
50.89 1485.78 467.6
50.9 1484.76 470.345
50.91 1483.69 473.101
50.92 1482.59 475.868
50.93 1481.44 478.646
50.94 1480.26 481.434
50.95 1479.03 484.233
50.96 1477.77 487.042
50.97 1476.46 489.861
50.98 1475.11 492.689
50.99 1473.72 495.528
51 1472.3 498.375
51.01 1470.83 501.232
51.02 1469.32 504.097
51.03 1467.77 506.972
51.04 1466.18 509.854
51.05 1464.55 512.745
51.06 1462.88 515.644
51.07 1461.16 518.55
51.08 1459.41 521.463
51.09 1457.62 524.384
51.1 1455.79 527.311
51.11 1453.91 530.245
51.12 1452 533.185
51.13 1450.04 536.131
51.14 1448.05 539.083
51.15 1446.02 542.04
51.16 1443.94 545.002
51.17 1441.83 547.969
51.18 1439.68 550.94
51.19 1437.48 553.916
51.2 1435.25 556.895
51.21 1432.98 559.877
51.22 1430.67 562.863
51.23 1428.32 565.851
51.24 1425.93 568.841
51.25 1423.5 571.834
51.26 1421.04 574.828
51.27 1418.54 577.824
51.28 1415.99 580.821
51.29 1413.41 583.818
51.3 1410.8 586.815
51.31 1408.14 589.813
51.32 1405.45 592.81
51.33 1402.72 595.805
51.34 1399.96 598.8
51.35 1397.16 601.793
51.36 1394.32 604.784
51.37 1391.45 607.772
51.38 1388.54 610.757
51.39 1385.59 613.739
51.4 1382.62 616.718
51.41 1379.6 619.692
51.42 1376.55 622.662
51.43 1373.47 625.626
51.44 1370.36 628.586
51.45 1367.21 631.539
51.46 1364.02 634.487
51.47 1360.81 637.428
51.48 1357.56 640.361
51.49 1354.28 643.288
51.5 1350.97 646.206
51.51 1347.63 649.116
51.52 1344.26 652.017
51.53 1340.86 654.909
51.54 1337.42 657.791
51.55 1333.96 660.663
51.56 1330.47 663.525
51.57 1326.95 666.376
51.58 1323.4 669.215
51.59 1319.82 672.043
51.6 1316.22 674.858
51.61 1312.59 677.66
51.62 1308.93 680.45
51.63 1305.25 683.225
51.64 1301.54 685.987
51.65 1297.8 688.734
51.66 1294.04 691.466
51.67 1290.26 694.183
51.68 1286.45 696.884
51.69 1282.62 699.569
51.7 1278.77 702.238
51.71 1274.89 704.889
51.72 1270.99 707.523
51.73 1267.07 710.139
51.74 1263.13 712.736
51.75 1259.17 715.315
51.76 1255.19 717.874
51.77 1251.19 720.414
51.78 1247.18 722.934
51.79 1243.14 725.434
51.8 1239.08 727.913
51.81 1235.01 730.37
51.82 1230.92 732.806
51.83 1226.82 735.22
51.84 1222.7 737.612
51.85 1218.56 739.981
51.86 1214.41 742.326
51.87 1210.25 744.648
51.88 1206.07 746.947
51.89 1201.88 749.221
51.9 1197.68 751.47
51.91 1193.46 753.694
51.92 1189.24 755.894
51.93 1185 758.067
51.94 1180.75 760.214
51.95 1176.49 762.335
51.96 1172.22 764.43
51.97 1167.95 766.497
51.98 1163.66 768.537
51.99 1159.37 770.55
52 1155.07 772.534
52.01 1150.76 774.491
52.02 1146.45 776.419
52.03 1142.13 778.318
52.04 1137.81 780.188
52.05 1133.48 782.028
52.06 1129.15 783.839
52.07 1124.81 785.621
52.08 1120.48 787.372
52.09 1116.13 789.092
52.1 1111.79 790.783
52.11 1107.44 792.442
52.12 1103.1 794.07
52.13 1098.75 795.667
52.14 1094.4 797.233
52.15 1090.06 798.767
52.16 1085.71 800.269
52.17 1081.37 801.739
52.18 1077.02 803.177
52.19 1072.68 804.583
52.2 1068.34 805.956
52.21 1064.01 807.296
52.22 1059.67 808.604
52.23 1055.35 809.879
52.24 1051.02 811.12
52.25 1046.71 812.329
52.26 1042.39 813.504
52.27 1038.08 814.645
52.28 1033.78 815.753
52.29 1029.49 816.828
52.3 1025.2 817.869
52.31 1020.92 818.876
52.32 1016.65 819.849
52.33 1012.38 820.789
52.34 1008.13 821.694
52.35 1003.88 822.565
52.36 999.645 823.403
52.37 995.417 824.206
52.38 991.2 824.976
52.39 986.993 825.711
52.4 982.796 826.412
52.41 978.611 827.08
52.42 974.438 827.713
52.43 970.276 828.312
52.44 966.126 828.877
52.45 961.989 829.408
52.46 957.864 829.905
52.47 953.753 830.369
52.48 949.655 830.798
52.49 945.571 831.194
52.5 941.501 831.556
52.51 937.445 831.884
52.52 933.404 832.179
52.53 929.377 832.44
52.54 925.366 832.668
52.55 921.37 832.862
52.56 917.389 833.024
52.57 913.425 833.152
52.58 909.476 833.248
52.59 905.544 833.31
52.6 901.629 833.34
52.61 897.73 833.337
52.62 893.848 833.302
52.63 889.984 833.235
52.64 886.137 833.135
52.65 882.308 833.004
52.66 878.496 832.841
52.67 874.703 832.646
52.68 870.928 832.419
52.69 867.171 832.162
52.7 863.432 831.873
52.71 859.713 831.553
52.72 856.012 831.203
52.73 852.331 830.822
52.74 848.668 830.411
52.75 845.025 829.97
52.76 841.402 829.499
52.77 837.798 828.998
52.78 834.213 828.467
52.79 830.649 827.908
52.8 827.105 827.319
52.81 823.58 826.702
52.82 820.076 826.056
52.83 816.592 825.381
52.84 813.129 824.679
52.85 809.686 823.949
52.86 806.264 823.191
52.87 802.862 822.405
52.88 799.481 821.593
52.89 796.121 820.754
52.9 792.782 819.888
52.91 789.463 818.996
52.92 786.166 818.077
52.93 782.89 817.133
52.94 779.635 816.164
52.95 776.401 815.169
52.96 773.188 814.149
52.97 769.996 813.104
52.98 766.826 812.035
52.99 763.677 810.941
53 760.55 809.824
53.01 757.443 808.683
53.02 754.359 807.518
53.03 751.295 806.331
53.04 748.253 805.12
53.05 745.232 803.887
53.06 742.233 802.632
53.07 739.256 801.355
53.08 736.299 800.056
53.09 733.364 798.735
53.1 730.451 797.394
53.11 727.559 796.032
53.12 724.688 794.649
53.13 721.839 793.245
53.14 719.011 791.822
53.15 716.204 790.379
53.16 713.419 788.917
53.17 710.655 787.435
53.18 707.912 785.935
53.19 705.191 784.416
53.2 702.491 782.879
53.21 699.812 781.324
53.22 697.154 779.751
53.23 694.517 778.16
53.24 691.901 776.553
53.25 689.306 774.929
53.26 686.732 773.288
53.27 684.179 771.63
53.28 681.647 769.957
53.29 679.135 768.268
53.3 676.645 766.563
53.31 674.175 764.844
53.32 671.725 763.109
53.33 669.296 761.36
53.34 666.888 759.596
53.35 664.5 757.818
53.36 662.133 756.027
53.37 659.785 754.222
53.38 657.458 752.404
53.39 655.152 750.572
53.4 652.865 748.728
53.41 650.598 746.872
53.42 648.351 745.003
53.43 646.124 743.122
53.44 643.917 741.23
53.45 641.73 739.326
53.46 639.562 737.411
53.47 637.414 735.485
53.48 635.285 733.548
53.49 633.176 731.601
53.5 631.086 729.644
53.51 629.015 727.677
53.52 626.964 725.701
53.53 624.931 723.714
53.54 622.918 721.719
53.55 620.923 719.715
53.56 618.947 717.702
53.57 616.99 715.681
53.58 615.052 713.651
53.59 613.132 711.614
53.6 611.231 709.569
53.61 609.348 707.516
53.62 607.483 705.456
53.63 605.636 703.389
53.64 603.808 701.315
53.65 601.998 699.234
53.66 600.205 697.148
53.67 598.431 695.054
53.68 596.674 692.955
53.69 594.935 690.851
53.7 593.213 688.74
53.71 591.509 686.625
53.72 589.822 684.504
53.73 588.153 682.379
53.74 586.5 680.248
53.75 584.865 678.113
53.76 583.247 675.974
53.77 581.646 673.831
53.78 580.062 671.684
53.79 578.494 669.533
53.8 576.943 667.379
53.81 575.409 665.221
53.82 573.891 663.061
53.83 572.39 660.897
53.84 570.904 658.73
53.85 569.435 656.561
53.86 567.982 654.39
53.87 566.545 652.216
53.88 565.125 650.04
53.89 563.719 647.862
53.9 562.33 645.683
53.91 560.956 643.502
53.92 559.598 641.319
53.93 558.255 639.136
53.94 556.928 636.951
53.95 555.616 634.765
53.96 554.319 632.579
53.97 553.038 630.392
53.98 551.771 628.205
53.99 550.519 626.017
54 549.282 623.829
54.01 548.06 621.641
54.02 546.853 619.453
54.03 545.66 617.266
54.04 544.482 615.079
54.05 543.318 612.893
54.06 542.168 610.707
54.07 541.033 608.522
54.08 539.912 606.338
54.09 538.805 604.155
54.1 537.712 601.974
54.11 536.633 599.794
54.12 535.568 597.615
54.13 534.516 595.438
54.14 533.478 593.263
54.15 532.454 591.089
54.16 531.443 588.918
54.17 530.446 586.748
54.18 529.462 584.581
54.19 528.491 582.416
54.2 527.534 580.254
54.21 526.59 578.094
54.22 525.658 575.936
54.23 524.74 573.782
54.24 523.835 571.63
54.25 522.942 569.481
54.26 522.062 567.335
54.27 521.195 565.193
54.28 520.34 563.053
54.29 519.498 560.917
54.3 518.668 558.785
54.31 517.851 556.656
54.32 517.045 554.53
54.33 516.253 552.409
54.34 515.472 550.291
54.35 514.703 548.177
54.36 513.946 546.067
54.37 513.202 543.96
54.38 512.469 541.858
54.39 511.748 539.761
54.4 511.038 537.667
54.41 510.341 535.578
54.42 509.655 533.493
54.43 508.98 531.413
54.44 508.317 529.338
54.45 507.665 527.267
54.46 507.025 525.2
54.47 506.395 523.139
54.48 505.777 521.082
54.49 505.171 519.03
54.5 504.575 516.984
54.51 503.99 514.942
54.52 503.416 512.905
54.53 502.853 510.874
54.54 502.301 508.847
54.55 501.76 506.826
54.56 501.229 504.811
54.57 500.709 502.8
54.58 500.2 500.795
54.59 499.701 498.796
54.6 499.212 496.802
54.61 498.734 494.814
54.62 498.266 492.831
54.63 497.809 490.854
54.64 497.362 488.883
54.65 496.925 486.917
54.66 496.498 484.957
54.67 496.081 483.003
54.68 495.674 481.056
54.69 495.278 479.113
54.7 494.891 477.177
54.71 494.514 475.247
54.72 494.147 473.323
54.73 493.789 471.405
54.74 493.441 469.493
54.75 493.103 467.588
54.76 492.775 465.688
54.77 492.456 463.795
54.78 492.146 461.908
54.79 491.846 460.027
54.8 491.556 458.153
54.81 491.275 456.285
54.82 491.003 454.423
54.83 490.74 452.567
54.84 490.487 450.718
54.85 490.243 448.876
54.86 490.008 447.04
54.87 489.782 445.21
54.88 489.565 443.387
54.89 489.357 441.571
54.9 489.158 439.761
54.91 488.968 437.957
54.92 488.787 436.16
54.93 488.614 434.37
54.94 488.451 432.587
54.95 488.296 430.81
54.96 488.15 429.039
54.97 488.013 427.276
54.98 487.884 425.519
54.99 487.763 423.768
55 487.652 422.025
55.01 487.549 420.288
55.02 487.454 418.558
55.03 487.368 416.834
55.04 487.29 415.118
55.05 487.22 413.408
55.06 487.159 411.705
55.07 487.106 410.009
55.08 487.062 408.319
55.09 487.025 406.636
55.1 486.997 404.96
55.11 486.977 403.291
55.12 486.965 401.629
55.13 486.961 399.974
55.14 486.965 398.325
55.15 486.977 396.683
55.16 486.998 395.048
55.17 487.026 393.42
55.18 487.062 391.799
55.19 487.105 390.184
55.2 487.157 388.577
55.21 487.217 386.976
55.22 487.284 385.382
55.23 487.359 383.795
55.24 487.442 382.215
55.25 487.533 380.641
55.26 487.631 379.074
55.27 487.737 377.515
55.28 487.85 375.962
55.29 487.971 374.416
55.3 488.1 372.876
55.31 488.236 371.344
55.32 488.38 369.818
55.33 488.531 368.299
55.34 488.689 366.787
55.35 488.855 365.282
55.36 489.029 363.784
55.37 489.21 362.292
55.38 489.398 360.807
55.39 489.593 359.329
55.4 489.796 357.858
55.41 490.006 356.393
55.42 490.223 354.935
55.43 490.448 353.484
55.44 490.68 352.04
55.45 490.918 350.602
55.46 491.165 349.171
55.47 491.418 347.747
55.48 491.678 346.33
55.49 491.946 344.919
55.5 492.22 343.515
55.51 492.502 342.117
55.52 492.79 340.727
55.53 493.086 339.342
55.54 493.388 337.965
55.55 493.698 336.594
55.56 494.014 335.23
55.57 494.338 333.872
55.58 494.668 332.521
55.59 495.005 331.176
55.6 495.35 329.838
55.61 495.701 328.507
55.62 496.058 327.182
55.63 496.423 325.864
55.64 496.794 324.552
55.65 497.173 323.247
55.66 497.558 321.948
55.67 497.949 320.655
55.68 498.348 319.369
55.69 498.753 318.09
55.7 499.165 316.817
55.71 499.583 315.55
55.72 500.009 314.29
55.73 500.441 313.036
55.74 500.879 311.788
55.75 501.324 310.547
55.76 501.776 309.312
55.77 502.234 308.083
55.78 502.699 306.861
55.79 503.171 305.645
55.8 503.649 304.435
55.81 504.133 303.232
55.82 504.624 302.034
55.83 505.122 300.843
55.84 505.626 299.658
55.85 506.137 298.48
55.86 506.654 297.307
55.87 507.177 296.141
55.88 507.707 294.981
55.89 508.244 293.827
55.9 508.787 292.678
55.91 509.336 291.537
55.92 509.891 290.401
55.93 510.453 289.271
55.94 511.022 288.147
55.95 511.597 287.029
55.96 512.178 285.917
55.97 512.765 284.811
55.98 513.359 283.711
55.99 513.959 282.617
56 514.566 281.529
56.01 515.178 280.447
56.02 515.797 279.371
56.03 516.423 278.301
56.04 517.054 277.236
56.05 517.692 276.177
56.06 518.336 275.124
56.07 518.987 274.077
56.08 519.643 273.036
56.09 520.306 272
56.1 520.975 270.97
56.11 521.651 269.946
56.12 522.332 268.928
56.13 523.02 267.915
56.14 523.714 266.908
56.15 524.414 265.906
56.16 525.12 264.91
56.17 525.833 263.92
56.18 526.552 262.935
56.19 527.276 261.956
56.2 528.007 260.982
56.21 528.744 260.014
56.22 529.488 259.052
56.23 530.237 258.095
56.24 530.992 257.143
56.25 531.754 256.197
56.26 532.522 255.256
56.27 533.296 254.321
56.28 534.076 253.391
56.29 534.862 252.466
56.3 535.654 251.547
56.31 536.452 250.633
56.32 537.256 249.725
56.33 538.067 248.822
56.34 538.883 247.924
56.35 539.706 247.031
56.36 540.534 246.144
56.37 541.369 245.261
56.38 542.21 244.384
56.39 543.057 243.513
56.4 543.909 242.646
56.41 544.768 241.785
56.42 545.633 240.928
56.43 546.504 240.077
56.44 547.381 239.231
56.45 548.264 238.39
56.46 549.153 237.554
56.47 550.048 236.723
56.48 550.95 235.897
56.49 551.857 235.076
56.5 552.77 234.26
56.51 553.689 233.449
56.52 554.614 232.643
56.53 555.545 231.842
56.54 556.483 231.046
56.55 557.426 230.255
56.56 558.375 229.469
56.57 559.33 228.687
56.58 560.291 227.91
56.59 561.259 227.139
56.6 562.232 226.372
56.61 563.211 225.609
56.62 564.196 224.852
56.63 565.187 224.099
56.64 566.184 223.351
56.65 567.188 222.608
56.66 568.197 221.87
56.67 569.212 221.136
56.68 570.233 220.407
56.69 571.26 219.682
56.7 572.293 218.962
56.71 573.332 218.247
56.72 574.377 217.536
56.73 575.428 216.83
56.74 576.485 216.129
56.75 577.548 215.432
56.76 578.617 214.739
56.77 579.692 214.052
56.78 580.773 213.368
56.79 581.86 212.689
56.8 582.953 212.015
56.81 584.052 211.345
56.82 585.157 210.679
56.83 586.267 210.018
56.84 587.384 209.362
56.85 588.507 208.709
56.86 589.636 208.061
56.87 590.77 207.418
56.88 591.911 206.779
56.89 593.058 206.144
56.9 594.21 205.513
56.91 595.369 204.887
56.92 596.534 204.265
56.93 597.704 203.647
56.94 598.881 203.034
56.95 600.064 202.424
56.96 601.252 201.819
56.97 602.447 201.218
56.98 603.647 200.622
56.99 604.854 200.029
57 606.066 199.441
57.01 607.285 198.857
57.02 608.509 198.277
57.03 609.74 197.701
57.04 610.976 197.129
57.05 612.219 196.561
57.06 613.467 195.998
57.07 614.722 195.438
57.08 615.982 194.883
57.09 617.249 194.331
57.1 618.521 193.784
57.11 619.8 193.24
57.12 621.084 192.701
57.13 622.375 192.165
57.14 623.671 191.634
57.15 624.974 191.106
57.16 626.282 190.583
57.17 627.597 190.063
57.18 628.917 189.547
57.19 630.244 189.035
57.2 631.577 188.527
57.21 632.915 188.023
57.22 634.26 187.523
57.23 635.611 187.027
57.24 636.967 186.534
57.25 638.33 186.045
57.26 639.699 185.56
57.27 641.074 185.079
57.28 642.454 184.602
57.29 643.841 184.128
57.3 645.234 183.659
57.31 646.633 183.193
57.32 648.038 182.73
57.33 649.449 182.272
57.34 650.866 181.817
57.35 652.289 181.366
57.36 653.718 180.918
57.37 655.153 180.475
57.38 656.595 180.035
57.39 658.042 179.598
57.4 659.495 179.165
57.41 660.955 178.736
57.42 662.42 178.311
57.43 663.892 177.889
57.44 665.369 177.471
57.45 666.853 177.056
57.46 668.343 176.645
57.47 669.839 176.238
57.48 671.341 175.834
57.49 672.849 175.434
57.5 674.363 175.037
57.51 675.883 174.644
57.52 677.409 174.254
57.53 678.941 173.868
57.54 680.479 173.486
57.55 682.024 173.106
57.56 683.574 172.731
57.57 685.131 172.359
57.58 686.694 171.99
57.59 688.262 171.625
57.6 689.837 171.263
57.61 691.418 170.905
57.62 693.005 170.55
57.63 694.598 170.199
57.64 696.198 169.851
57.65 697.803 169.507
57.66 699.414 169.166
57.67 701.032 168.828
57.68 702.656 168.494
57.69 704.285 168.163
57.7 705.921 167.836
57.71 707.563 167.512
57.72 709.211 167.191
57.73 710.865 166.874
57.74 712.526 166.56
57.75 714.192 166.249
57.76 715.865 165.942
57.77 717.543 165.638
57.78 719.228 165.337
57.79 720.919 165.04
57.8 722.616 164.746
57.81 724.319 164.456
57.82 726.028 164.169
57.83 727.743 163.885
57.84 729.464 163.604
57.85 731.192 163.327
57.86 732.925 163.052
57.87 734.665 162.782
57.88 736.411 162.514
57.89 738.163 162.25
57.9 739.921 161.989
57.91 741.685 161.731
57.92 743.455 161.477
57.93 745.232 161.226
57.94 747.014 160.978
57.95 748.803 160.733
57.96 750.597 160.492
57.97 752.398 160.254
57.98 754.205 160.019
57.99 756.018 159.787
58 757.837 159.559
58.01 759.662 159.333
58.02 761.494 159.111
58.03 763.331 158.893
58.04 765.175 158.677
58.05 767.024 158.465
58.06 768.88 158.256
58.07 770.742 158.05
58.08 772.61 157.847
58.09 774.483 157.648
58.1 776.364 157.451
58.11 778.25 157.258
58.12 780.142 157.068
58.13 782.04 156.882
58.14 783.944 156.698
58.15 785.855 156.518
58.16 787.771 156.341
58.17 789.694 156.167
58.18 791.622 155.996
58.19 793.557 155.829
58.2 795.498 155.665
58.21 797.444 155.504
58.22 799.397 155.346
58.23 801.356 155.191
58.24 803.321 155.04
58.25 805.291 154.891
58.26 807.268 154.746
58.27 809.251 154.604
58.28 811.24 154.466
58.29 813.235 154.33
58.3 815.236 154.198
58.31 817.243 154.069
58.32 819.255 153.943
58.33 821.274 153.82
58.34 823.299 153.701
58.35 825.33 153.584
58.36 827.366 153.471
58.37 829.409 153.361
58.38 831.458 153.255
58.39 833.512 153.151
58.4 835.573 153.051
58.41 837.639 152.954
58.42 839.712 152.86
58.43 841.79 152.77
58.44 843.874 152.682
58.45 845.964 152.598
58.46 848.06 152.518
58.47 850.161 152.44
58.48 852.269 152.366
58.49 854.382 152.294
58.5 856.502 152.227
58.51 858.627 152.162
58.52 860.758 152.101
58.53 862.894 152.043
58.54 865.037 151.988
58.55 867.185 151.936
58.56 869.339 151.888
58.57 871.499 151.843
58.58 873.665 151.802
58.59 875.836 151.763
58.6 878.013 151.728
58.61 880.196 151.697
58.62 882.384 151.668
58.63 884.578 151.643
58.64 886.778 151.621
58.65 888.983 151.603
58.66 891.194 151.588
58.67 893.411 151.576
58.68 895.633 151.568
58.69 897.861 151.563
58.7 900.094 151.562
58.71 902.333 151.563
58.72 904.578 151.569
58.73 906.828 151.577
58.74 909.083 151.589
58.75 911.344 151.605
58.76 913.611 151.624
58.77 915.883 151.646
58.78 918.16 151.672
58.79 920.443 151.701
58.8 922.731 151.734
58.81 925.024 151.77
58.82 927.323 151.81
58.83 929.627 151.853
58.84 931.937 151.9
58.85 934.252 151.95
58.86 936.572 152.004
58.87 938.897 152.061
58.88 941.228 152.122
58.89 943.563 152.187
58.9 945.904 152.255
58.91 948.25 152.327
58.92 950.601 152.402
58.93 952.957 152.481
58.94 955.319 152.563
58.95 957.685 152.65
58.96 960.056 152.74
58.97 962.433 152.833
58.98 964.814 152.93
58.99 967.2 153.031
59 969.591 153.136
59.01 971.987 153.244
59.02 974.388 153.357
59.03 976.794 153.473
59.04 979.204 153.592
59.05 981.62 153.716
59.06 984.039 153.843
59.07 986.464 153.975
59.08 988.893 154.11
59.09 991.327 154.249
59.1 993.766 154.391
59.11 996.209 154.538
59.12 998.656 154.689
59.13 1001.11 154.843
59.14 1003.56 155.002
59.15 1006.03 155.164
59.16 1008.49 155.331
59.17 1010.96 155.501
59.18 1013.43 155.676
59.19 1015.91 155.855
59.2 1018.4 156.037
59.21 1020.88 156.224
59.22 1023.37 156.415
59.23 1025.87 156.61
59.24 1028.37 156.809
59.25 1030.87 157.013
59.26 1033.38 157.22
59.27 1035.89 157.432
59.28 1038.4 157.648
59.29 1040.92 157.868
59.3 1043.44 158.093
59.31 1045.97 158.322
59.32 1048.5 158.555
59.33 1051.03 158.793
59.34 1053.57 159.035
59.35 1056.11 159.281
59.36 1058.65 159.532
59.37 1061.2 159.788
59.38 1063.75 160.047
59.39 1066.31 160.312
59.4 1068.86 160.581
59.41 1071.42 160.854
59.42 1073.99 161.132
59.43 1076.55 161.415
59.44 1079.12 161.702
59.45 1081.7 161.994
59.46 1084.27 162.291
59.47 1086.85 162.592
59.48 1089.43 162.898
59.49 1092.02 163.209
59.5 1094.61 163.525
59.51 1097.19 163.846
59.52 1099.79 164.171
59.53 1102.38 164.502
59.54 1104.98 164.837
59.55 1107.58 165.178
59.56 1110.18 165.523
59.57 1112.79 165.873
59.58 1115.39 166.229
59.59 1118 166.59
59.6 1120.61 166.955
59.61 1123.22 167.326
59.62 1125.84 167.702
59.63 1128.45 168.084
59.64 1131.07 168.47
59.65 1133.69 168.862
59.66 1136.31 169.26
59.67 1138.94 169.662
59.68 1141.56 170.07
59.69 1144.18 170.484
59.7 1146.81 170.903
59.71 1149.44 171.327
59.72 1152.07 171.758
59.73 1154.7 172.193
59.74 1157.33 172.635
59.75 1159.96 173.082
59.76 1162.59 173.535
59.77 1165.23 173.993
59.78 1167.86 174.458
59.79 1170.49 174.928
59.8 1173.13 175.404
59.81 1175.76 175.886
59.82 1178.4 176.374
59.83 1181.03 176.868
59.84 1183.67 177.368
59.85 1186.31 177.874
59.86 1188.94 178.387
59.87 1191.57 178.905
59.88 1194.21 179.43
59.89 1196.84 179.961
59.9 1199.48 180.498
59.91 1202.11 181.042
59.92 1204.74 181.592
59.93 1207.37 182.149
59.94 1210 182.712
59.95 1212.63 183.282
59.96 1215.26 183.858
59.97 1217.88 184.441
59.98 1220.51 185.031
59.99 1223.13 185.627
60 1225.75 186.23
60.01 1228.37 186.841
60.02 1230.99 187.458
60.03 1233.6 188.081
60.04 1236.22 188.712
60.05 1238.83 189.35
60.06 1241.44 189.996
60.07 1244.04 190.648
60.08 1246.64 191.307
60.09 1249.24 191.974
60.1 1251.84 192.648
60.11 1254.44 193.33
60.12 1257.03 194.019
60.13 1259.61 194.715
60.14 1262.2 195.419
60.15 1264.78 196.131
60.16 1267.36 196.85
60.17 1269.93 197.577
60.18 1272.5 198.312
60.19 1275.06 199.055
60.2 1277.62 199.805
60.21 1280.18 200.564
60.22 1282.73 201.33
60.23 1285.27 202.105
60.24 1287.81 202.888
60.25 1290.35 203.678
60.26 1292.88 204.478
60.27 1295.41 205.285
60.28 1297.93 206.101
60.29 1300.44 206.925
60.3 1302.95 207.758
60.31 1305.45 208.6
60.32 1307.94 209.45
60.33 1310.43 210.309
60.34 1312.92 211.176
60.35 1315.39 212.053
60.36 1317.86 212.938
60.37 1320.32 213.832
60.38 1322.78 214.736
60.39 1325.22 215.648
60.4 1327.66 216.57
60.41 1330.09 217.5
60.42 1332.52 218.441
60.43 1334.93 219.39
60.44 1337.34 220.349
60.45 1339.74 221.317
60.46 1342.13 222.295
60.47 1344.51 223.283
60.48 1346.88 224.28
60.49 1349.24 225.288
60.5 1351.59 226.305
60.51 1353.94 227.332
60.52 1356.27 228.369
60.53 1358.59 229.416
60.54 1360.9 230.473
60.55 1363.21 231.54
60.56 1365.5 232.618
60.57 1367.78 233.706
60.58 1370.05 234.804
60.59 1372.3 235.913
60.6 1374.55 237.033
60.61 1376.78 238.163
60.62 1379 239.304
60.63 1381.21 240.455
60.64 1383.41 241.618
60.65 1385.6 242.791
60.66 1387.77 243.976
60.67 1389.93 245.172
60.68 1392.07 246.378
60.69 1394.2 247.596
60.7 1396.32 248.826
60.71 1398.43 250.066
60.72 1400.52 251.318
60.73 1402.59 252.582
60.74 1404.65 253.857
60.75 1406.7 255.144
60.76 1408.73 256.443
60.77 1410.74 257.753
60.78 1412.74 259.076
60.79 1414.72 260.41
60.8 1416.69 261.757
60.81 1418.64 263.115
60.82 1420.57 264.486
60.83 1422.49 265.869
60.84 1424.39 267.264
60.85 1426.27 268.672
60.86 1428.13 270.092
60.87 1429.98 271.525
60.88 1431.81 272.97
60.89 1433.62 274.428
60.9 1435.41 275.899
60.91 1437.18 277.383
60.92 1438.93 278.879
60.93 1440.67 280.389
60.94 1442.38 281.911
60.95 1444.07 283.447
60.96 1445.75 284.995
60.97 1447.4 286.557
60.98 1449.03 288.133
60.99 1450.64 289.721
61 1452.23 291.323
61.01 1453.8 292.939
61.02 1455.34 294.568
61.03 1456.87 296.211
61.04 1458.37 297.867
61.05 1459.84 299.537
61.06 1461.3 301.221
61.07 1462.73 302.919
61.08 1464.14 304.63
61.09 1465.52 306.356
61.1 1466.88 308.095
61.11 1468.22 309.849
61.12 1469.53 311.616
61.13 1470.82 313.398
61.14 1472.08 315.194
61.15 1473.31 317.005
61.16 1474.52 318.829
61.17 1475.71 320.668
61.18 1476.87 322.521
61.19 1478 324.389
61.2 1479.1 326.271
61.21 1480.18 328.168
61.22 1481.23 330.079
61.23 1482.25 332.005
61.24 1483.24 333.945
61.25 1484.21 335.901
61.26 1485.14 337.87
61.27 1486.05 339.855
61.28 1486.93 341.854
61.29 1487.78 343.867
61.3 1488.6 345.896
61.31 1489.39 347.939
61.32 1490.15 349.998
61.33 1490.88 352.07
61.34 1491.58 354.158
61.35 1492.25 356.261
61.36 1492.89 358.378
61.37 1493.49 360.51
61.38 1494.07 362.657
61.39 1494.61 364.819
61.4 1495.12 366.996
61.41 1495.6 369.187
61.42 1496.04 371.394
61.43 1496.45 373.615
61.44 1496.83 375.85
61.45 1497.17 378.101
61.46 1497.49 380.366
61.47 1497.76 382.646
61.48 1498.01 384.941
61.49 1498.21 387.25
61.5 1498.39 389.574
61.51 1498.53 391.912
61.52 1498.63 394.265
61.53 1498.7 396.633
61.54 1498.73 399.015
61.55 1498.73 401.411
61.56 1498.69 403.821
61.57 1498.61 406.246
61.58 1498.5 408.685
61.59 1498.35 411.138
61.6 1498.17 413.605
61.61 1497.94 416.086
61.62 1497.68 418.581
61.63 1497.39 421.09
61.64 1497.05 423.612
61.65 1496.68 426.148
61.66 1496.27 428.697
61.67 1495.82 431.26
61.68 1495.34 433.836
61.69 1494.81 436.426
61.7 1494.25 439.028
61.71 1493.64 441.644
61.72 1493 444.272
61.73 1492.32 446.913
61.74 1491.6 449.566
61.75 1490.84 452.232
61.76 1490.04 454.91
61.77 1489.21 457.6
61.78 1488.33 460.302
61.79 1487.41 463.016
61.8 1486.45 465.742
61.81 1485.46 468.479
61.82 1484.42 471.227
61.83 1483.34 473.987
61.84 1482.22 476.757
61.85 1481.07 479.538
61.86 1479.87 482.33
61.87 1478.63 485.132
61.88 1477.35 487.944
61.89 1476.03 490.766
61.9 1474.67 493.598
61.91 1473.27 496.439
61.92 1471.83 499.29
61.93 1470.35 502.149
61.94 1468.83 505.018
61.95 1467.26 507.895
61.96 1465.66 510.78
61.97 1464.02 513.673
61.98 1462.33 516.574
61.99 1460.61 519.483
62 1458.84 522.399
62.01 1457.04 525.321
62.02 1455.19 528.251
62.03 1453.3 531.187
62.04 1451.38 534.129
62.05 1449.41 537.077
62.06 1447.4 540.03
62.07 1445.36 542.989
